id,order_id,delivery_partner,delivery_status,delivery_distance_km,estimated_minutes,actual_minutes,delivery_charge,pickup_time,delivered_time,created_at,updated_at
2622,10428,Just Eat,Delivered,2.96,35,41,4.95,2025-01-04 20:57:00,2025-01-04 21:28:00,2025-01-04 20:47:00,2025-01-04 21:28:00
2623,10429,Uber Eats,Delivered,10.06,59,73,21.9,2025-01-04 18:16:00,2025-01-04 19:19:00,2025-01-04 18:06:00,2025-01-04 19:19:00
2624,10434,Zomato,Delivered,8.1,28,38,11.7,2025-01-04 19:34:00,2025-01-04 20:02:00,2025-01-04 19:24:00,2025-01-04 20:02:00
2625,10437,Zomato,Delivered,4.32,25,30,7.34,2025-01-04 20:57:00,2025-01-04 21:17:00,2025-01-04 20:47:00,2025-01-04 21:17:00
2626,10441,Deliveroo,Delivered,5.68,38,42,9.67,2025-01-04 19:34:00,2025-01-04 20:06:00,2025-01-04 19:24:00,2025-01-04 20:06:00
2627,10451,In House,Delivered,1.38,46,46,1.95,2025-01-04 19:49:00,2025-01-04 20:25:00,2025-01-04 19:39:00,2025-01-04 20:25:00
2628,10452,Swiggy,Delivered,6.69,26,35,15.04,2025-01-04 21:35:00,2025-01-04 22:00:00,2025-01-04 21:25:00,2025-01-04 22:00:00
2629,10458,Uber Eats,Delivered,8.55,26,41,19.85,2025-01-04 21:06:00,2025-01-04 21:37:00,2025-01-04 20:56:00,2025-01-04 21:37:00
2630,10461,In House,Delivered,2.77,28,41,5.15,2025-01-04 19:36:00,2025-01-04 20:07:00,2025-01-04 19:26:00,2025-01-04 20:07:00
2631,10462,Deliveroo,Delivered,6.0,51,66,14.69,2025-01-04 21:22:00,2025-01-04 22:18:00,2025-01-04 21:12:00,2025-01-04 22:18:00
2632,10467,In House,Delivered,5.65,23,27,9.9,2025-01-04 21:52:00,2025-01-04 22:09:00,2025-01-04 21:42:00,2025-01-04 22:09:00
2633,10468,Deliveroo,Delivered,7.98,58,67,14.78,2025-01-04 20:42:00,2025-01-04 21:39:00,2025-01-04 20:32:00,2025-01-04 21:39:00
2634,10470,Zomato,Delivered,8.83,54,60,11.88,2025-01-04 19:31:00,2025-01-04 20:21:00,2025-01-04 19:21:00,2025-01-04 20:21:00
2635,10476,Uber Eats,Delivered,11.79,54,61,27.49,2025-01-04 20:11:00,2025-01-04 21:02:00,2025-01-04 20:01:00,2025-01-04 21:02:00
2636,10478,Just Eat,Delivered,2.65,41,54,4.07,2025-01-04 13:36:00,2025-01-04 14:20:00,2025-01-04 13:26:00,2025-01-04 14:20:00
2637,10479,Swiggy,Delivered,9.94,49,57,12.56,2025-01-04 20:50:00,2025-01-04 21:37:00,2025-01-04 20:40:00,2025-01-04 21:37:00
2638,10485,Just Eat,Delivered,1.44,51,60,2.42,2025-01-04 19:21:00,2025-01-04 20:11:00,2025-01-04 19:11:00,2025-01-04 20:11:00
2639,10486,Swiggy,Delivered,8.55,36,44,14.01,2025-01-04 14:53:00,2025-01-04 15:27:00,2025-01-04 14:43:00,2025-01-04 15:27:00
2640,10494,Swiggy,Delivered,9.44,21,33,14.61,2025-01-04 19:09:00,2025-01-04 19:32:00,2025-01-04 18:59:00,2025-01-04 19:32:00
2641,10496,In House,Delivered,4.93,21,30,8.0,2025-01-04 21:04:00,2025-01-04 21:24:00,2025-01-04 20:54:00,2025-01-04 21:24:00
2642,10501,Just Eat,Delivered,1.39,27,33,2.99,2025-01-04 11:58:00,2025-01-04 12:21:00,2025-01-04 11:48:00,2025-01-04 12:21:00
2643,10504,Uber Eats,Delivered,9.13,35,35,11.95,2025-01-04 10:55:00,2025-01-04 11:20:00,2025-01-04 10:45:00,2025-01-04 11:20:00
2644,10505,Swiggy,Delivered,2.39,29,44,4.4,2025-01-04 10:11:00,2025-01-04 10:45:00,2025-01-04 10:01:00,2025-01-04 10:45:00
2645,10510,In House,Delivered,4.8,49,63,7.28,2025-01-04 14:14:00,2025-01-04 15:07:00,2025-01-04 14:04:00,2025-01-04 15:07:00
2646,10515,Swiggy,Delivered,10.03,56,65,12.57,2025-01-04 20:05:00,2025-01-04 21:00:00,2025-01-04 19:55:00,2025-01-04 21:00:00
2647,10519,In House,Delivered,5.1,29,43,12.6,2025-01-04 18:17:00,2025-01-04 18:50:00,2025-01-04 18:07:00,2025-01-04 18:50:00
2648,10520,In House,Delivered,9.94,26,33,18.55,2025-01-04 14:04:00,2025-01-04 14:27:00,2025-01-04 13:54:00,2025-01-04 14:27:00
2649,10524,Uber Eats,Delivered,1.87,60,64,3.27,2025-01-04 12:55:00,2025-01-04 13:49:00,2025-01-04 12:45:00,2025-01-04 13:49:00
2650,10527,Uber Eats,Delivered,3.02,36,51,6.54,2025-01-04 19:56:00,2025-01-04 20:37:00,2025-01-04 19:46:00,2025-01-04 20:37:00
2651,10530,Just Eat,Delivered,10.21,47,45,22.79,2025-01-04 10:37:00,2025-01-04 11:12:00,2025-01-04 10:27:00,2025-01-04 11:12:00
2652,10533,Zomato,Delivered,3.87,39,53,7.23,2025-01-04 21:17:00,2025-01-04 22:00:00,2025-01-04 21:07:00,2025-01-04 22:00:00
2653,10536,Zomato,Delivered,8.64,23,29,16.81,2025-01-04 09:20:00,2025-01-04 09:39:00,2025-01-04 09:10:00,2025-01-04 09:39:00
2654,10540,Zomato,Delivered,9.37,47,50,20.34,2025-01-04 19:28:00,2025-01-04 20:08:00,2025-01-04 19:18:00,2025-01-04 20:08:00
2655,10546,Zomato,Delivered,4.05,22,36,6.96,2025-01-04 19:28:00,2025-01-04 19:54:00,2025-01-04 19:18:00,2025-01-04 19:54:00
2656,10551,Uber Eats,Delivered,8.46,37,32,14.63,2025-01-04 13:58:00,2025-01-04 14:20:00,2025-01-04 13:48:00,2025-01-04 14:20:00
2657,10559,Just Eat,Delivered,9.6,28,31,14.85,2025-01-04 18:52:00,2025-01-04 19:13:00,2025-01-04 18:42:00,2025-01-04 19:13:00
2658,10563,Zomato,Delivered,9.69,60,65,12.85,2025-01-04 11:38:00,2025-01-04 12:33:00,2025-01-04 11:28:00,2025-01-04 12:33:00
2659,10567,Swiggy,Delivered,1.2,40,42,1.54,2025-01-04 18:43:00,2025-01-04 19:15:00,2025-01-04 18:33:00,2025-01-04 19:15:00
2660,10568,In House,Delivered,9.01,58,67,17.7,2025-01-04 18:11:00,2025-01-04 19:08:00,2025-01-04 18:01:00,2025-01-04 19:08:00
2661,10572,Just Eat,Delivered,7.55,54,61,13.73,2025-01-04 14:57:00,2025-01-04 15:48:00,2025-01-04 14:47:00,2025-01-04 15:48:00
2662,10579,Deliveroo,Delivered,1.14,41,46,1.88,2025-01-04 13:16:00,2025-01-04 13:52:00,2025-01-04 13:06:00,2025-01-04 13:52:00
2663,10581,Zomato,Delivered,2.67,51,52,5.05,2025-01-04 12:29:00,2025-01-04 13:11:00,2025-01-04 12:19:00,2025-01-04 13:11:00
2664,10582,Just Eat,Delivered,8.4,36,43,10.43,2025-01-04 21:21:00,2025-01-04 21:54:00,2025-01-04 21:11:00,2025-01-04 21:54:00
2665,10583,Swiggy,Delivered,11.64,60,70,22.46,2025-01-04 18:32:00,2025-01-04 19:32:00,2025-01-04 18:22:00,2025-01-04 19:32:00
2666,10592,Swiggy,Delivered,1.91,53,59,3.05,2025-01-04 14:00:00,2025-01-04 14:49:00,2025-01-04 13:50:00,2025-01-04 14:49:00
2667,10595,Just Eat,Delivered,5.97,49,44,8.37,2025-01-04 12:19:00,2025-01-04 12:53:00,2025-01-04 12:09:00,2025-01-04 12:53:00
2668,10596,Uber Eats,Delivered,2.83,42,55,4.98,2025-01-04 13:53:00,2025-01-04 14:38:00,2025-01-04 13:43:00,2025-01-04 14:38:00
2669,10598,Zomato,Delivered,9.27,38,50,20.09,2025-01-04 14:33:00,2025-01-04 15:13:00,2025-01-04 14:23:00,2025-01-04 15:13:00
2670,10602,Uber Eats,Delivered,5.13,54,53,8.68,2025-01-04 15:07:00,2025-01-04 15:50:00,2025-01-04 14:57:00,2025-01-04 15:50:00
2671,10604,Just Eat,Delivered,2.07,33,34,5.15,2025-01-04 15:04:00,2025-01-04 15:28:00,2025-01-04 14:54:00,2025-01-04 15:28:00
2672,10605,Swiggy,Delivered,4.18,30,37,8.01,2025-01-04 14:06:00,2025-01-04 14:33:00,2025-01-04 13:56:00,2025-01-04 14:33:00
2673,10617,Swiggy,Delivered,9.26,46,60,14.47,2025-01-04 12:11:00,2025-01-04 13:01:00,2025-01-04 12:01:00,2025-01-04 13:01:00
2674,10618,Just Eat,Delivered,7.93,60,75,12.79,2025-01-04 12:27:00,2025-01-04 13:32:00,2025-01-04 12:17:00,2025-01-04 13:32:00
2675,10629,Deliveroo,Delivered,6.86,34,41,12.64,2025-01-04 13:19:00,2025-01-04 13:50:00,2025-01-04 13:09:00,2025-01-04 13:50:00
2676,10632,Zomato,Delivered,4.15,48,48,9.96,2025-01-04 20:59:00,2025-01-04 21:37:00,2025-01-04 20:49:00,2025-01-04 21:37:00
2677,10636,Deliveroo,Delivered,5.4,20,32,12.31,2025-01-04 14:41:00,2025-01-04 15:03:00,2025-01-04 14:31:00,2025-01-04 15:03:00
2678,10637,Deliveroo,Delivered,8.22,26,33,16.06,2025-01-04 14:54:00,2025-01-04 15:17:00,2025-01-04 14:44:00,2025-01-04 15:17:00
2679,10638,Just Eat,Delivered,11.72,46,47,23.76,2025-01-04 13:27:00,2025-01-04 14:04:00,2025-01-04 13:17:00,2025-01-04 14:04:00
2680,10639,Uber Eats,Delivered,3.47,59,73,6.43,2025-01-04 20:12:00,2025-01-04 21:15:00,2025-01-04 20:02:00,2025-01-04 21:15:00
2681,10640,Zomato,Delivered,7.6,46,41,12.33,2025-01-04 12:00:00,2025-01-04 12:31:00,2025-01-04 11:50:00,2025-01-04 12:31:00
2682,10644,Swiggy,Delivered,2.83,60,70,5.91,2025-01-04 18:13:00,2025-01-04 19:13:00,2025-01-04 18:03:00,2025-01-04 19:13:00
2683,10645,Just Eat,Delivered,1.25,58,73,2.13,2025-01-04 12:41:00,2025-01-04 13:44:00,2025-01-04 12:31:00,2025-01-04 13:44:00
2684,10650,Zomato,Delivered,10.5,30,39,17.64,2025-01-04 22:08:00,2025-01-04 22:37:00,2025-01-04 21:58:00,2025-01-04 22:37:00
2685,10652,Uber Eats,Delivered,2.93,32,37,4.02,2025-01-04 20:08:00,2025-01-04 20:35:00,2025-01-04 19:58:00,2025-01-04 20:35:00
2686,10654,Zomato,Delivered,10.84,33,46,19.51,2025-01-04 14:07:00,2025-01-04 14:43:00,2025-01-04 13:57:00,2025-01-04 14:43:00
2687,10657,Deliveroo,Delivered,8.52,48,50,19.05,2025-01-04 21:55:00,2025-01-04 22:35:00,2025-01-04 21:45:00,2025-01-04 22:35:00
2688,10659,Zomato,Delivered,6.5,27,41,14.88,2025-01-04 19:50:00,2025-01-04 20:21:00,2025-01-04 19:40:00,2025-01-04 20:21:00
2689,10661,In House,Delivered,3.69,24,19,8.02,2025-01-04 14:12:00,2025-01-04 14:21:00,2025-01-04 14:02:00,2025-01-04 14:21:00
2690,10674,Uber Eats,Delivered,8.45,53,63,19.61,2025-01-04 12:37:00,2025-01-04 13:30:00,2025-01-04 12:27:00,2025-01-04 13:30:00
2691,10682,Just Eat,Delivered,9.61,36,48,13.04,2025-01-04 18:29:00,2025-01-04 19:07:00,2025-01-04 18:19:00,2025-01-04 19:07:00
2692,10689,In House,Delivered,8.12,54,49,14.37,2025-01-04 18:10:00,2025-01-04 18:49:00,2025-01-04 18:00:00,2025-01-04 18:49:00
2693,10691,In House,Delivered,1.66,45,41,2.78,2025-01-04 20:29:00,2025-01-04 21:00:00,2025-01-04 20:19:00,2025-01-04 21:00:00
2694,10693,Uber Eats,Delivered,11.2,60,75,19.85,2025-01-04 13:49:00,2025-01-04 14:54:00,2025-01-04 13:39:00,2025-01-04 14:54:00
2695,10705,Uber Eats,Delivered,2.14,36,49,4.66,2025-01-04 09:48:00,2025-01-04 10:27:00,2025-01-04 09:38:00,2025-01-04 10:27:00
2696,10710,Zomato,Delivered,8.94,43,51,18.36,2025-01-04 15:02:00,2025-01-04 15:43:00,2025-01-04 14:52:00,2025-01-04 15:43:00
2697,10712,Swiggy,Delivered,11.04,50,51,17.04,2025-01-04 15:04:00,2025-01-04 15:45:00,2025-01-04 14:54:00,2025-01-04 15:45:00
2698,10716,Deliveroo,Delivered,8.06,24,33,19.09,2025-01-04 13:00:00,2025-01-04 13:23:00,2025-01-04 12:50:00,2025-01-04 13:23:00
2699,10717,Deliveroo,Delivered,9.28,36,41,14.7,2025-01-04 21:46:00,2025-01-04 22:17:00,2025-01-04 21:36:00,2025-01-04 22:17:00
2700,10718,Just Eat,Delivered,4.64,48,51,9.0,2025-01-04 20:16:00,2025-01-04 20:57:00,2025-01-04 20:06:00,2025-01-04 20:57:00
2701,10724,Uber Eats,Delivered,1.39,28,27,2.61,2025-01-04 14:36:00,2025-01-04 14:53:00,2025-01-04 14:26:00,2025-01-04 14:53:00
2702,10725,Swiggy,Delivered,3.43,43,56,5.73,2025-01-04 21:20:00,2025-01-04 22:06:00,2025-01-04 21:10:00,2025-01-04 22:06:00
2703,10729,Deliveroo,Delivered,4.37,30,43,8.85,2025-01-04 19:09:00,2025-01-04 19:42:00,2025-01-04 18:59:00,2025-01-04 19:42:00
2704,10733,In House,Delivered,8.84,38,37,19.15,2025-01-04 21:01:00,2025-01-04 21:28:00,2025-01-04 20:51:00,2025-01-04 21:28:00
2705,10740,Swiggy,Delivered,2.41,58,62,5.58,2025-01-04 18:55:00,2025-01-04 19:47:00,2025-01-04 18:45:00,2025-01-04 19:47:00
2706,10742,Zomato,Delivered,8.0,21,22,15.67,2025-01-04 20:23:00,2025-01-04 20:35:00,2025-01-04 20:13:00,2025-01-04 20:35:00
2707,10743,In House,Delivered,7.43,36,42,15.88,2025-01-04 20:09:00,2025-01-04 20:41:00,2025-01-04 19:59:00,2025-01-04 20:41:00
2708,10744,Zomato,Delivered,10.57,53,60,19.24,2025-01-04 13:41:00,2025-01-04 14:31:00,2025-01-04 13:31:00,2025-01-04 14:31:00
2709,10745,Swiggy,Delivered,11.7,29,42,27.01,2025-01-04 15:04:00,2025-01-04 15:36:00,2025-01-04 14:54:00,2025-01-04 15:36:00
2710,10746,Just Eat,Delivered,6.76,44,54,13.81,2025-01-04 19:50:00,2025-01-04 20:34:00,2025-01-04 19:40:00,2025-01-04 20:34:00
2711,10747,Uber Eats,Delivered,6.3,50,57,7.68,2025-01-04 12:16:00,2025-01-04 13:03:00,2025-01-04 12:06:00,2025-01-04 13:03:00
2712,10750,Swiggy,Delivered,4.77,39,40,7.11,2025-01-04 20:55:00,2025-01-04 21:25:00,2025-01-04 20:45:00,2025-01-04 21:25:00
2713,10752,Deliveroo,Delivered,7.7,27,42,11.21,2025-01-04 12:22:00,2025-01-04 12:54:00,2025-01-04 12:12:00,2025-01-04 12:54:00
2714,10753,Just Eat,Delivered,6.05,60,55,13.87,2025-01-04 11:18:00,2025-01-04 12:03:00,2025-01-04 11:08:00,2025-01-04 12:03:00
2715,10757,Deliveroo,Delivered,10.88,32,38,22.45,2025-01-04 20:41:00,2025-01-04 21:09:00,2025-01-04 20:31:00,2025-01-04 21:09:00
2716,10758,Just Eat,Delivered,7.89,41,52,10.16,2025-01-04 21:53:00,2025-01-04 22:35:00,2025-01-04 21:43:00,2025-01-04 22:35:00
2717,10766,Uber Eats,Delivered,11.58,54,51,28.5,2025-01-04 19:50:00,2025-01-04 20:31:00,2025-01-04 19:40:00,2025-01-04 20:31:00
2718,10771,In House,Delivered,5.91,53,55,8.97,2025-01-04 21:46:00,2025-01-04 22:31:00,2025-01-04 21:36:00,2025-01-04 22:31:00
2719,10775,Deliveroo,Delivered,3.01,35,37,6.31,2025-01-04 15:08:00,2025-01-04 15:35:00,2025-01-04 14:58:00,2025-01-04 15:35:00
2720,10778,Uber Eats,Delivered,2.95,58,61,5.66,2025-01-04 14:37:00,2025-01-04 15:28:00,2025-01-04 14:27:00,2025-01-04 15:28:00
2721,10781,Uber Eats,Delivered,9.17,24,23,17.23,2025-01-04 20:15:00,2025-01-04 20:28:00,2025-01-04 20:05:00,2025-01-04 20:28:00
2722,10787,Deliveroo,Delivered,3.29,35,48,7.21,2025-01-04 18:48:00,2025-01-04 19:26:00,2025-01-04 18:38:00,2025-01-04 19:26:00
2723,10795,In House,Delivered,6.11,54,50,9.86,2025-01-04 19:40:00,2025-01-04 20:20:00,2025-01-04 19:30:00,2025-01-04 20:20:00
2724,10799,Deliveroo,Delivered,1.8,50,48,3.19,2025-01-04 13:09:00,2025-01-04 13:47:00,2025-01-04 12:59:00,2025-01-04 13:47:00
2725,10801,Deliveroo,Delivered,3.17,54,67,4.69,2025-01-04 19:27:00,2025-01-04 20:24:00,2025-01-04 19:17:00,2025-01-04 20:24:00
2726,10805,Uber Eats,Delivered,4.3,20,33,7.56,2025-01-04 13:59:00,2025-01-04 14:22:00,2025-01-04 13:49:00,2025-01-04 14:22:00
2727,10808,In House,Delivered,8.92,48,63,12.96,2025-01-04 09:37:00,2025-01-04 10:30:00,2025-01-04 09:27:00,2025-01-04 10:30:00
2728,10812,Deliveroo,Delivered,7.76,49,44,11.85,2025-01-04 14:44:00,2025-01-04 15:18:00,2025-01-04 14:34:00,2025-01-04 15:18:00
2729,10816,Just Eat,Delivered,7.61,51,66,10.88,2025-01-04 10:09:00,2025-01-04 11:05:00,2025-01-04 09:59:00,2025-01-04 11:05:00
2730,10817,Just Eat,Delivered,6.32,38,53,10.05,2025-01-04 19:01:00,2025-01-04 19:44:00,2025-01-04 18:51:00,2025-01-04 19:44:00
2731,10822,In House,Delivered,3.74,37,49,6.93,2025-01-04 12:47:00,2025-01-04 13:26:00,2025-01-04 12:37:00,2025-01-04 13:26:00
2732,10824,Just Eat,Delivered,5.84,31,41,7.06,2025-01-04 13:34:00,2025-01-04 14:05:00,2025-01-04 13:24:00,2025-01-04 14:05:00
2733,10829,Deliveroo,Delivered,6.18,30,30,7.94,2025-01-04 13:21:00,2025-01-04 13:41:00,2025-01-04 13:11:00,2025-01-04 13:41:00
2734,10833,In House,Delivered,8.4,26,35,13.82,2025-01-04 21:28:00,2025-01-04 21:53:00,2025-01-04 21:18:00,2025-01-04 21:53:00
2735,10839,Zomato,Delivered,6.92,31,32,15.31,2025-01-04 11:48:00,2025-01-04 12:10:00,2025-01-04 11:38:00,2025-01-04 12:10:00
2736,10846,Just Eat,Delivered,3.35,52,56,5.41,2025-01-04 12:49:00,2025-01-04 13:35:00,2025-01-04 12:39:00,2025-01-04 13:35:00
2737,10850,In House,Delivered,6.19,39,53,9.12,2025-01-04 19:32:00,2025-01-04 20:15:00,2025-01-04 19:22:00,2025-01-04 20:15:00
2738,10852,Zomato,Delivered,2.7,30,31,5.93,2025-01-04 13:54:00,2025-01-04 14:15:00,2025-01-04 13:44:00,2025-01-04 14:15:00
2739,10854,Just Eat,Delivered,10.38,59,59,16.85,2025-01-04 19:14:00,2025-01-04 20:03:00,2025-01-04 19:04:00,2025-01-04 20:03:00
2740,10856,Swiggy,Delivered,11.79,58,66,26.1,2025-01-04 18:22:00,2025-01-04 19:18:00,2025-01-04 18:12:00,2025-01-04 19:18:00
2741,10857,Swiggy,Delivered,3.52,36,46,8.5,2025-01-04 14:48:00,2025-01-04 15:24:00,2025-01-04 14:38:00,2025-01-04 15:24:00
2742,10858,In House,Delivered,5.08,39,44,10.9,2025-01-04 10:46:00,2025-01-04 11:20:00,2025-01-04 10:36:00,2025-01-04 11:20:00
2743,10861,Deliveroo,Delivered,4.47,39,47,8.64,2025-01-04 12:23:00,2025-01-04 13:00:00,2025-01-04 12:13:00,2025-01-04 13:00:00
2744,10867,Swiggy,Delivered,1.06,45,41,2.61,2025-01-04 19:25:00,2025-01-04 19:56:00,2025-01-04 19:15:00,2025-01-04 19:56:00
2745,10869,Uber Eats,Delivered,8.1,28,37,17.8,2025-01-04 14:39:00,2025-01-04 15:06:00,2025-01-04 14:29:00,2025-01-04 15:06:00
2746,10873,Swiggy,Delivered,10.0,32,33,20.61,2025-01-04 13:11:00,2025-01-04 13:34:00,2025-01-04 13:01:00,2025-01-04 13:34:00
2747,10874,Deliveroo,Delivered,4.24,43,38,6.86,2025-01-04 13:14:00,2025-01-04 13:42:00,2025-01-04 13:04:00,2025-01-04 13:42:00
2748,10878,Just Eat,Delivered,4.58,55,56,10.24,2025-01-04 22:07:00,2025-01-04 22:53:00,2025-01-04 21:57:00,2025-01-04 22:53:00
2749,10880,Zomato,Delivered,6.53,37,35,8.47,2025-01-04 12:50:00,2025-01-04 13:15:00,2025-01-04 12:40:00,2025-01-04 13:15:00
2750,10884,Uber Eats,Delivered,4.58,50,63,8.29,2025-01-04 18:51:00,2025-01-04 19:44:00,2025-01-04 18:41:00,2025-01-04 19:44:00
2751,10885,Just Eat,Delivered,9.59,44,54,14.62,2025-01-04 14:53:00,2025-01-04 15:37:00,2025-01-04 14:43:00,2025-01-04 15:37:00
2752,10887,Swiggy,Delivered,7.45,23,21,9.48,2025-01-04 18:31:00,2025-01-04 18:42:00,2025-01-04 18:21:00,2025-01-04 18:42:00
2753,10896,Uber Eats,Delivered,4.04,43,52,9.7,2025-01-04 12:53:00,2025-01-04 13:35:00,2025-01-04 12:43:00,2025-01-04 13:35:00
2754,10897,In House,Delivered,6.19,24,29,15.29,2025-01-04 11:13:00,2025-01-04 11:32:00,2025-01-04 11:03:00,2025-01-04 11:32:00
2755,10899,Just Eat,Delivered,5.55,29,28,10.92,2025-01-04 20:45:00,2025-01-04 21:03:00,2025-01-04 20:35:00,2025-01-04 21:03:00
2756,10906,Just Eat,Delivered,3.2,25,34,4.86,2025-01-04 18:39:00,2025-01-04 19:03:00,2025-01-04 18:29:00,2025-01-04 19:03:00
2757,10909,Swiggy,Delivered,7.01,36,48,13.25,2025-01-04 19:38:00,2025-01-04 20:16:00,2025-01-04 19:28:00,2025-01-04 20:16:00
2758,10911,In House,Delivered,8.59,28,25,20.03,2025-01-04 21:50:00,2025-01-04 22:05:00,2025-01-04 21:40:00,2025-01-04 22:05:00
2759,10913,Deliveroo,Delivered,8.83,40,46,20.99,2025-01-04 20:21:00,2025-01-04 20:57:00,2025-01-04 20:11:00,2025-01-04 20:57:00
2760,10916,Zomato,Delivered,9.22,33,33,14.91,2025-01-04 13:36:00,2025-01-04 13:59:00,2025-01-04 13:26:00,2025-01-04 13:59:00
2761,10921,In House,Delivered,6.07,41,42,12.63,2025-01-04 11:53:00,2025-01-04 12:25:00,2025-01-04 11:43:00,2025-01-04 12:25:00
2762,10922,In House,Delivered,3.85,58,53,5.32,2025-01-04 13:54:00,2025-01-04 14:37:00,2025-01-04 13:44:00,2025-01-04 14:37:00
2763,10930,Just Eat,Delivered,5.52,45,55,12.35,2025-01-04 21:27:00,2025-01-04 22:12:00,2025-01-04 21:17:00,2025-01-04 22:12:00
2764,10934,Deliveroo,Delivered,1.66,52,58,2.03,2025-01-04 20:00:00,2025-01-04 20:48:00,2025-01-04 19:50:00,2025-01-04 20:48:00
2765,10935,Deliveroo,Delivered,11.95,52,57,26.61,2025-01-04 18:26:00,2025-01-04 19:13:00,2025-01-04 18:16:00,2025-01-04 19:13:00
2766,10940,Uber Eats,Delivered,4.11,41,56,5.29,2025-01-04 15:00:00,2025-01-04 15:46:00,2025-01-04 14:50:00,2025-01-04 15:46:00
2767,10942,Just Eat,Delivered,7.22,55,53,13.66,2025-01-04 19:54:00,2025-01-04 20:37:00,2025-01-04 19:44:00,2025-01-04 20:37:00
2768,10943,Just Eat,Delivered,10.31,25,38,24.74,2025-01-04 18:41:00,2025-01-04 19:09:00,2025-01-04 18:31:00,2025-01-04 19:09:00
2769,10948,Deliveroo,Delivered,8.15,32,29,17.91,2025-01-04 19:50:00,2025-01-04 20:09:00,2025-01-04 19:40:00,2025-01-04 20:09:00
2770,10953,In House,Delivered,10.0,49,58,23.56,2025-01-04 09:10:00,2025-01-04 09:58:00,2025-01-04 09:00:00,2025-01-04 09:58:00
2771,10962,Just Eat,Delivered,2.67,41,38,3.83,2025-01-04 19:34:00,2025-01-04 20:02:00,2025-01-04 19:24:00,2025-01-04 20:02:00
2772,10964,Deliveroo,Delivered,4.74,53,61,11.17,2025-01-04 19:53:00,2025-01-04 20:44:00,2025-01-04 19:43:00,2025-01-04 20:44:00
2773,10966,Uber Eats,Delivered,7.32,20,34,16.67,2025-01-04 13:44:00,2025-01-04 14:08:00,2025-01-04 13:34:00,2025-01-04 14:08:00
2774,10968,Zomato,Delivered,1.09,40,48,1.52,2025-01-04 12:30:00,2025-01-04 13:08:00,2025-01-04 12:20:00,2025-01-04 13:08:00
2775,10976,In House,Delivered,7.43,40,52,13.34,2025-01-04 21:57:00,2025-01-04 22:39:00,2025-01-04 21:47:00,2025-01-04 22:39:00
2776,10978,In House,Delivered,3.2,56,62,7.56,2025-01-04 14:56:00,2025-01-04 15:48:00,2025-01-04 14:46:00,2025-01-04 15:48:00
2777,10981,Zomato,Delivered,10.54,29,30,23.24,2025-01-04 13:28:00,2025-01-04 13:48:00,2025-01-04 13:18:00,2025-01-04 13:48:00
2778,10982,Uber Eats,Delivered,4.39,26,21,8.31,2025-01-04 12:58:00,2025-01-04 13:09:00,2025-01-04 12:48:00,2025-01-04 13:09:00
2779,10994,Swiggy,Delivered,9.57,54,60,23.36,2025-01-04 11:08:00,2025-01-04 11:58:00,2025-01-04 10:58:00,2025-01-04 11:58:00
2780,10996,Zomato,Delivered,10.58,34,35,15.47,2025-01-04 11:30:00,2025-01-04 11:55:00,2025-01-04 11:20:00,2025-01-04 11:55:00
2781,11003,Zomato,Delivered,5.67,37,39,13.71,2025-01-04 18:27:00,2025-01-04 18:56:00,2025-01-04 18:17:00,2025-01-04 18:56:00
2782,11005,Deliveroo,Delivered,9.5,21,20,22.24,2025-01-04 12:51:00,2025-01-04 13:01:00,2025-01-04 12:41:00,2025-01-04 13:01:00
2783,11009,In House,Delivered,2.35,44,39,4.18,2025-01-04 14:25:00,2025-01-04 14:54:00,2025-01-04 14:15:00,2025-01-04 14:54:00
2784,11022,Deliveroo,Delivered,10.4,33,40,13.15,2025-01-04 13:36:00,2025-01-04 14:06:00,2025-01-04 13:26:00,2025-01-04 14:06:00
2785,11027,Uber Eats,Delivered,5.39,33,40,10.6,2025-01-04 11:50:00,2025-01-04 12:20:00,2025-01-04 11:40:00,2025-01-04 12:20:00
2786,11033,In House,Delivered,2.02,31,42,4.82,2025-01-04 19:00:00,2025-01-04 19:32:00,2025-01-04 18:50:00,2025-01-04 19:32:00
2787,11034,Deliveroo,Delivered,6.68,30,31,9.06,2025-01-04 11:44:00,2025-01-04 12:05:00,2025-01-04 11:34:00,2025-01-04 12:05:00
2788,11044,Zomato,Delivered,9.15,42,47,15.92,2025-01-04 19:41:00,2025-01-04 20:18:00,2025-01-04 19:31:00,2025-01-04 20:18:00
2789,11056,Just Eat,Delivered,11.84,52,58,21.57,2025-01-04 10:58:00,2025-01-04 11:46:00,2025-01-04 10:48:00,2025-01-04 11:46:00
2790,11065,Deliveroo,Delivered,2.23,49,44,2.7,2025-01-04 21:24:00,2025-01-04 21:58:00,2025-01-04 21:14:00,2025-01-04 21:58:00
2791,11069,Swiggy,Delivered,5.4,26,32,9.01,2025-01-04 18:44:00,2025-01-04 19:06:00,2025-01-04 18:34:00,2025-01-04 19:06:00
2792,11072,In House,Delivered,10.2,47,62,16.23,2025-01-04 20:19:00,2025-01-04 21:11:00,2025-01-04 20:09:00,2025-01-04 21:11:00
2793,11076,Swiggy,Delivered,1.93,44,54,2.36,2025-01-04 10:41:00,2025-01-04 11:25:00,2025-01-04 10:31:00,2025-01-04 11:25:00
