id,restaurant_id,user_id,expense_date,expense_category,amount,payment_method,description,status,created_at,updated_at
2148,3,70,2025-01-07,Gas,1042.51,Cash,Gas Expense,Approved,2025-01-07,2025-01-07
2149,3,77,2025-01-07,Electricity,1777.2,Cash,Electricity Expense,Approved,2025-01-07,2025-01-07
2150,3,77,2025-01-07,Cleaning,126.4,Bank Transfer,Cleaning Expense,Approved,2025-01-07,2025-01-07
2151,3,89,2025-01-07,Rent,5687.28,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2152,4,125,2025-01-07,Marketing,1822.54,Bank Transfer,Marketing Expense,Approved,2025-01-07,2025-01-07
2153,4,105,2025-01-07,Rent,7567.67,Cash,Rent Expense,Approved,2025-01-07,2025-01-07
2154,4,100,2025-01-07,Cleaning,219.98,UPI,Cleaning Expense,Approved,2025-01-07,2025-01-07
2155,4,106,2025-01-07,Cleaning,307.64,UPI,Cleaning Expense,Approved,2025-01-07,2025-01-07
2156,4,108,2025-01-07,Electricity,1474.47,Card,Electricity Expense,Approved,2025-01-07,2025-01-07
2157,4,115,2025-01-07,Cleaning,273.53,Bank Transfer,Cleaning Expense,Approved,2025-01-07,2025-01-07
2158,4,130,2025-01-07,Water,345.93,Bank Transfer,Water Expense,Approved,2025-01-07,2025-01-07
2159,5,167,2025-01-07,Gas,846.04,Cash,Gas Expense,Approved,2025-01-07,2025-01-07
2160,5,146,2025-01-07,Marketing,585.34,Bank Transfer,Marketing Expense,Approved,2025-01-07,2025-01-07
2161,5,164,2025-01-07,Rent,4378.56,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2162,5,146,2025-01-07,Gas,1011.94,Cash,Gas Expense,Approved,2025-01-07,2025-01-07
2163,5,138,2025-01-07,Miscellaneous,65.47,Bank Transfer,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2164,5,167,2025-01-07,Ingredients,802.71,UPI,Ingredients Expense,Approved,2025-01-07,2025-01-07
2165,6,177,2025-01-07,Gas,651.51,Cash,Gas Expense,Approved,2025-01-07,2025-01-07
2166,6,173,2025-01-07,Ingredients,2770.88,Bank Transfer,Ingredients Expense,Approved,2025-01-07,2025-01-07
2167,6,179,2025-01-07,Maintenance,2024.02,Bank Transfer,Maintenance Expense,Approved,2025-01-07,2025-01-07
2168,6,207,2025-01-07,Gas,738.61,Bank Transfer,Gas Expense,Approved,2025-01-07,2025-01-07
2169,6,206,2025-01-07,Miscellaneous,267.38,Card,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2170,6,185,2025-01-07,Rent,7022.75,Card,Rent Expense,Approved,2025-01-07,2025-01-07
2171,7,229,2025-01-07,Internet,103.24,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2172,7,227,2025-01-07,Ingredients,4717.23,UPI,Ingredients Expense,Approved,2025-01-07,2025-01-07
2173,7,215,2025-01-07,Miscellaneous,368.78,Cash,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2174,7,225,2025-01-07,Marketing,561.17,UPI,Marketing Expense,Approved,2025-01-07,2025-01-07
2175,7,221,2025-01-07,Water,196.15,Bank Transfer,Water Expense,Approved,2025-01-07,2025-01-07
2176,7,228,2025-01-07,Maintenance,1289.75,Cash,Maintenance Expense,Approved,2025-01-07,2025-01-07
2177,7,231,2025-01-07,Gas,1299.76,Bank Transfer,Gas Expense,Approved,2025-01-07,2025-01-07
2178,8,244,2025-01-07,Water,202.58,Card,Water Expense,Approved,2025-01-07,2025-01-07
2179,8,246,2025-01-07,Maintenance,791.6,Card,Maintenance Expense,Approved,2025-01-07,2025-01-07
2180,8,274,2025-01-07,Gas,236.02,Bank Transfer,Gas Expense,Approved,2025-01-07,2025-01-07
2181,8,249,2025-01-07,Internet,171.35,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2182,8,260,2025-01-07,Maintenance,1976.07,Cash,Maintenance Expense,Approved,2025-01-07,2025-01-07
2183,9,302,2025-01-07,Water,209.08,Cash,Water Expense,Approved,2025-01-07,2025-01-07
2184,9,290,2025-01-07,Ingredients,4053.51,Bank Transfer,Ingredients Expense,Approved,2025-01-07,2025-01-07
2185,9,310,2025-01-07,Marketing,516.77,Cash,Marketing Expense,Approved,2025-01-07,2025-01-07
2186,9,279,2025-01-07,Internet,245.56,Cash,Internet Expense,Approved,2025-01-07,2025-01-07
2187,10,318,2025-01-07,Cleaning,320.72,Cash,Cleaning Expense,Approved,2025-01-07,2025-01-07
2188,10,323,2025-01-07,Maintenance,2700.64,Cash,Maintenance Expense,Approved,2025-01-07,2025-01-07
2189,10,340,2025-01-07,Maintenance,2835.17,Card,Maintenance Expense,Approved,2025-01-07,2025-01-07
2190,11,384,2025-01-07,Electricity,1270.65,Cash,Electricity Expense,Approved,2025-01-07,2025-01-07
2191,11,390,2025-01-07,Marketing,1395.59,Bank Transfer,Marketing Expense,Approved,2025-01-07,2025-01-07
2192,11,360,2025-01-07,Internet,271.14,Card,Internet Expense,Approved,2025-01-07,2025-01-07
2193,11,374,2025-01-07,Miscellaneous,78.69,Bank Transfer,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2194,12,394,2025-01-07,Miscellaneous,373.87,Card,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2195,12,411,2025-01-07,Maintenance,732.22,Cash,Maintenance Expense,Approved,2025-01-07,2025-01-07
2196,12,398,2025-01-07,Water,185.64,Bank Transfer,Water Expense,Approved,2025-01-07,2025-01-07
2197,12,415,2025-01-07,Internet,152.09,Cash,Internet Expense,Approved,2025-01-07,2025-01-07
2198,12,405,2025-01-07,Internet,183.37,Cash,Internet Expense,Approved,2025-01-07,2025-01-07
2199,13,453,2025-01-07,Marketing,962.81,Card,Marketing Expense,Approved,2025-01-07,2025-01-07
2200,13,433,2025-01-07,Ingredients,4457.45,Card,Ingredients Expense,Approved,2025-01-07,2025-01-07
2201,13,440,2025-01-07,Cleaning,263.85,Bank Transfer,Cleaning Expense,Approved,2025-01-07,2025-01-07
2202,13,439,2025-01-07,Ingredients,594.83,Cash,Ingredients Expense,Approved,2025-01-07,2025-01-07
2203,13,442,2025-01-07,Rent,7525.46,Card,Rent Expense,Approved,2025-01-07,2025-01-07
2204,14,471,2025-01-07,Marketing,892.44,Bank Transfer,Marketing Expense,Approved,2025-01-07,2025-01-07
2205,14,476,2025-01-07,Electricity,1209.35,Card,Electricity Expense,Approved,2025-01-07,2025-01-07
2206,14,478,2025-01-07,Internet,147.12,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2207,14,470,2025-01-07,Ingredients,1854.0,Card,Ingredients Expense,Approved,2025-01-07,2025-01-07
2208,14,464,2025-01-07,Ingredients,1446.74,Card,Ingredients Expense,Approved,2025-01-07,2025-01-07
2209,15,501,2025-01-07,Cleaning,445.76,UPI,Cleaning Expense,Approved,2025-01-07,2025-01-07
2210,15,508,2025-01-07,Rent,4192.29,Cash,Rent Expense,Approved,2025-01-07,2025-01-07
2211,15,513,2025-01-07,Internet,167.77,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2212,15,504,2025-01-07,Cleaning,372.82,Cash,Cleaning Expense,Approved,2025-01-07,2025-01-07
2213,15,512,2025-01-07,Water,379.39,Cash,Water Expense,Approved,2025-01-07,2025-01-07
2214,15,516,2025-01-07,Cleaning,239.39,Bank Transfer,Cleaning Expense,Approved,2025-01-07,2025-01-07
2215,16,533,2025-01-07,Rent,8095.8,Card,Rent Expense,Approved,2025-01-07,2025-01-07
2216,16,540,2025-01-07,Internet,247.75,Card,Internet Expense,Approved,2025-01-07,2025-01-07
2217,16,544,2025-01-07,Rent,5205.29,Bank Transfer,Rent Expense,Approved,2025-01-07,2025-01-07
2218,16,528,2025-01-07,Cleaning,309.11,Cash,Cleaning Expense,Approved,2025-01-07,2025-01-07
2219,16,548,2025-01-07,Water,199.84,Card,Water Expense,Approved,2025-01-07,2025-01-07
2220,16,547,2025-01-07,Miscellaneous,349.16,Bank Transfer,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2221,17,556,2025-01-07,Internet,268.38,Card,Internet Expense,Approved,2025-01-07,2025-01-07
2222,17,577,2025-01-07,Ingredients,1280.66,Bank Transfer,Ingredients Expense,Approved,2025-01-07,2025-01-07
2223,17,575,2025-01-07,Ingredients,1393.99,UPI,Ingredients Expense,Approved,2025-01-07,2025-01-07
2224,17,580,2025-01-07,Cleaning,131.85,UPI,Cleaning Expense,Approved,2025-01-07,2025-01-07
2225,17,577,2025-01-07,Miscellaneous,127.75,Cash,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2226,17,564,2025-01-07,Marketing,1364.79,Card,Marketing Expense,Approved,2025-01-07,2025-01-07
2227,18,585,2025-01-07,Internet,99.57,Card,Internet Expense,Approved,2025-01-07,2025-01-07
2228,18,591,2025-01-07,Rent,5208.28,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2229,18,602,2025-01-07,Miscellaneous,144.88,Cash,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2230,19,629,2025-01-07,Water,478.9,Cash,Water Expense,Approved,2025-01-07,2025-01-07
2231,19,641,2025-01-07,Rent,7748.67,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2232,19,641,2025-01-07,Internet,256.81,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2233,19,635,2025-01-07,Electricity,681.62,Card,Electricity Expense,Approved,2025-01-07,2025-01-07
2234,19,629,2025-01-07,Gas,1429.87,Bank Transfer,Gas Expense,Approved,2025-01-07,2025-01-07
2235,20,644,2025-01-07,Internet,145.52,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2236,20,666,2025-01-07,Gas,980.11,Bank Transfer,Gas Expense,Approved,2025-01-07,2025-01-07
2237,20,677,2025-01-07,Gas,743.83,UPI,Gas Expense,Approved,2025-01-07,2025-01-07
2238,20,670,2025-01-07,Water,111.51,Bank Transfer,Water Expense,Approved,2025-01-07,2025-01-07
2239,20,677,2025-01-07,Gas,1002.98,Card,Gas Expense,Approved,2025-01-07,2025-01-07
2240,21,682,2025-01-07,Miscellaneous,348.45,UPI,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2241,21,685,2025-01-07,Electricity,317.54,Card,Electricity Expense,Approved,2025-01-07,2025-01-07
2242,21,679,2025-01-07,Cleaning,488.48,UPI,Cleaning Expense,Approved,2025-01-07,2025-01-07
2243,21,711,2025-01-07,Gas,1127.34,UPI,Gas Expense,Approved,2025-01-07,2025-01-07
2244,21,716,2025-01-07,Miscellaneous,142.99,Cash,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2245,22,721,2025-01-07,Rent,2416.9,Card,Rent Expense,Approved,2025-01-07,2025-01-07
2246,22,729,2025-01-07,Internet,277.06,Cash,Internet Expense,Approved,2025-01-07,2025-01-07
2247,22,728,2025-01-07,Rent,4029.26,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2248,22,727,2025-01-07,Ingredients,4898.86,Bank Transfer,Ingredients Expense,Approved,2025-01-07,2025-01-07
2249,22,720,2025-01-07,Water,487.22,Cash,Water Expense,Approved,2025-01-07,2025-01-07
2250,22,737,2025-01-07,Miscellaneous,106.1,Card,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2251,22,751,2025-01-07,Marketing,1087.11,Bank Transfer,Marketing Expense,Approved,2025-01-07,2025-01-07
2252,23,757,2025-01-07,Water,135.86,UPI,Water Expense,Approved,2025-01-07,2025-01-07
2253,23,755,2025-01-07,Water,204.16,Bank Transfer,Water Expense,Approved,2025-01-07,2025-01-07
2254,23,762,2025-01-07,Rent,9828.13,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2255,23,770,2025-01-07,Ingredients,3865.21,UPI,Ingredients Expense,Approved,2025-01-07,2025-01-07
2256,23,777,2025-01-07,Ingredients,4562.57,Bank Transfer,Ingredients Expense,Approved,2025-01-07,2025-01-07
2257,23,776,2025-01-07,Miscellaneous,418.2,Bank Transfer,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2258,24,822,2025-01-07,Cleaning,246.1,Card,Cleaning Expense,Approved,2025-01-07,2025-01-07
2259,24,814,2025-01-07,Cleaning,381.59,UPI,Cleaning Expense,Approved,2025-01-07,2025-01-07
2260,24,799,2025-01-07,Water,322.27,UPI,Water Expense,Approved,2025-01-07,2025-01-07
2261,24,790,2025-01-07,Rent,3511.36,Cash,Rent Expense,Approved,2025-01-07,2025-01-07
2262,24,804,2025-01-07,Gas,438.08,UPI,Gas Expense,Approved,2025-01-07,2025-01-07
2263,24,796,2025-01-07,Ingredients,1236.0,UPI,Ingredients Expense,Approved,2025-01-07,2025-01-07
2264,24,790,2025-01-07,Maintenance,436.47,UPI,Maintenance Expense,Approved,2025-01-07,2025-01-07
2265,25,827,2025-01-07,Internet,139.13,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2266,25,825,2025-01-07,Internet,173.25,Card,Internet Expense,Approved,2025-01-07,2025-01-07
2267,25,842,2025-01-07,Electricity,894.33,Card,Electricity Expense,Approved,2025-01-07,2025-01-07
2268,26,873,2025-01-07,Water,433.98,Bank Transfer,Water Expense,Approved,2025-01-07,2025-01-07
2269,26,880,2025-01-07,Miscellaneous,447.63,Card,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2270,26,879,2025-01-07,Miscellaneous,499.04,Cash,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2271,26,860,2025-01-07,Marketing,1580.33,Card,Marketing Expense,Approved,2025-01-07,2025-01-07
2272,26,867,2025-01-07,Maintenance,2769.2,Card,Maintenance Expense,Approved,2025-01-07,2025-01-07
2273,27,901,2025-01-07,Electricity,1808.53,Cash,Electricity Expense,Approved,2025-01-07,2025-01-07
2274,27,906,2025-01-07,Ingredients,3565.91,Cash,Ingredients Expense,Approved,2025-01-07,2025-01-07
2275,27,900,2025-01-07,Maintenance,1183.32,Cash,Maintenance Expense,Approved,2025-01-07,2025-01-07
2276,27,906,2025-01-07,Cleaning,119.2,Cash,Cleaning Expense,Approved,2025-01-07,2025-01-07
2277,27,913,2025-01-07,Internet,257.67,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2278,27,916,2025-01-07,Internet,207.09,Bank Transfer,Internet Expense,Approved,2025-01-07,2025-01-07
2279,28,944,2025-01-07,Rent,4635.42,Cash,Rent Expense,Approved,2025-01-07,2025-01-07
2280,28,955,2025-01-07,Miscellaneous,476.43,Bank Transfer,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2281,28,926,2025-01-07,Miscellaneous,82.07,Cash,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2282,28,933,2025-01-07,Ingredients,1954.27,Cash,Ingredients Expense,Approved,2025-01-07,2025-01-07
2283,28,929,2025-01-07,Electricity,1230.17,UPI,Electricity Expense,Approved,2025-01-07,2025-01-07
2284,28,954,2025-01-07,Electricity,978.06,Card,Electricity Expense,Approved,2025-01-07,2025-01-07
2285,28,947,2025-01-07,Gas,1454.56,UPI,Gas Expense,Approved,2025-01-07,2025-01-07
2286,29,982,2025-01-07,Rent,8818.77,Card,Rent Expense,Approved,2025-01-07,2025-01-07
2287,29,971,2025-01-07,Maintenance,2360.53,Bank Transfer,Maintenance Expense,Approved,2025-01-07,2025-01-07
2288,29,977,2025-01-07,Water,148.24,UPI,Water Expense,Approved,2025-01-07,2025-01-07
2289,30,1003,2025-01-07,Ingredients,4566.8,Card,Ingredients Expense,Approved,2025-01-07,2025-01-07
2290,30,1001,2025-01-07,Cleaning,349.48,Bank Transfer,Cleaning Expense,Approved,2025-01-07,2025-01-07
2291,30,995,2025-01-07,Marketing,559.77,UPI,Marketing Expense,Approved,2025-01-07,2025-01-07
2292,30,1011,2025-01-07,Maintenance,1481.68,UPI,Maintenance Expense,Approved,2025-01-07,2025-01-07
2293,30,1010,2025-01-07,Electricity,1586.03,Bank Transfer,Electricity Expense,Approved,2025-01-07,2025-01-07
2294,30,1002,2025-01-07,Miscellaneous,109.45,UPI,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2295,31,1045,2025-01-07,Rent,6106.73,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2296,31,1035,2025-01-07,Gas,1041.89,Card,Gas Expense,Approved,2025-01-07,2025-01-07
2297,31,1013,2025-01-07,Internet,181.82,Cash,Internet Expense,Approved,2025-01-07,2025-01-07
2298,32,1055,2025-01-07,Internet,159.34,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2299,32,1062,2025-01-07,Ingredients,1168.73,Card,Ingredients Expense,Approved,2025-01-07,2025-01-07
2300,32,1069,2025-01-07,Ingredients,4286.92,UPI,Ingredients Expense,Approved,2025-01-07,2025-01-07
2301,32,1053,2025-01-07,Ingredients,3058.41,Cash,Ingredients Expense,Approved,2025-01-07,2025-01-07
2302,32,1072,2025-01-07,Rent,6107.32,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2303,33,1111,2025-01-07,Electricity,1089.92,Bank Transfer,Electricity Expense,Approved,2025-01-07,2025-01-07
2304,33,1113,2025-01-07,Cleaning,164.69,Cash,Cleaning Expense,Approved,2025-01-07,2025-01-07
2305,33,1092,2025-01-07,Marketing,229.28,UPI,Marketing Expense,Approved,2025-01-07,2025-01-07
2306,33,1111,2025-01-07,Water,414.47,UPI,Water Expense,Approved,2025-01-07,2025-01-07
2307,33,1089,2025-01-07,Rent,2666.32,Bank Transfer,Rent Expense,Approved,2025-01-07,2025-01-07
2308,33,1085,2025-01-07,Cleaning,314.24,UPI,Cleaning Expense,Approved,2025-01-07,2025-01-07
2309,34,1123,2025-01-07,Internet,205.95,Bank Transfer,Internet Expense,Approved,2025-01-07,2025-01-07
2310,34,1135,2025-01-07,Cleaning,485.02,Card,Cleaning Expense,Approved,2025-01-07,2025-01-07
2311,34,1148,2025-01-07,Gas,440.61,Bank Transfer,Gas Expense,Approved,2025-01-07,2025-01-07
2312,34,1122,2025-01-07,Electricity,1037.46,Cash,Electricity Expense,Approved,2025-01-07,2025-01-07
2313,34,1148,2025-01-07,Rent,5159.47,Cash,Rent Expense,Approved,2025-01-07,2025-01-07
2314,34,1134,2025-01-07,Water,362.32,UPI,Water Expense,Approved,2025-01-07,2025-01-07
2315,34,1135,2025-01-07,Maintenance,2619.46,UPI,Maintenance Expense,Approved,2025-01-07,2025-01-07
2316,34,1120,2025-01-07,Ingredients,3283.25,Bank Transfer,Ingredients Expense,Approved,2025-01-07,2025-01-07
2317,35,1174,2025-01-07,Maintenance,2433.46,Cash,Maintenance Expense,Approved,2025-01-07,2025-01-07
2318,35,1163,2025-01-07,Water,154.05,Card,Water Expense,Approved,2025-01-07,2025-01-07
2319,35,1173,2025-01-07,Electricity,1687.15,Card,Electricity Expense,Approved,2025-01-07,2025-01-07
2320,35,1152,2025-01-07,Rent,3673.84,Card,Rent Expense,Approved,2025-01-07,2025-01-07
2321,35,1160,2025-01-07,Gas,766.53,Card,Gas Expense,Approved,2025-01-07,2025-01-07
2322,35,1150,2025-01-07,Electricity,811.56,UPI,Electricity Expense,Approved,2025-01-07,2025-01-07
2323,35,1153,2025-01-07,Water,289.6,Cash,Water Expense,Approved,2025-01-07,2025-01-07
2324,35,1169,2025-01-07,Electricity,582.38,Card,Electricity Expense,Approved,2025-01-07,2025-01-07
2325,36,1209,2025-01-07,Internet,290.97,UPI,Internet Expense,Approved,2025-01-07,2025-01-07
2326,36,1206,2025-01-07,Rent,8878.37,Card,Rent Expense,Approved,2025-01-07,2025-01-07
2327,36,1209,2025-01-07,Gas,583.28,UPI,Gas Expense,Approved,2025-01-07,2025-01-07
2328,36,1200,2025-01-07,Rent,4670.8,Cash,Rent Expense,Approved,2025-01-07,2025-01-07
2329,36,1185,2025-01-07,Maintenance,2940.51,UPI,Maintenance Expense,Approved,2025-01-07,2025-01-07
2330,36,1187,2025-01-07,Miscellaneous,306.0,Bank Transfer,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2331,36,1209,2025-01-07,Rent,5899.97,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2332,36,1209,2025-01-07,Marketing,1263.87,UPI,Marketing Expense,Approved,2025-01-07,2025-01-07
2333,37,1233,2025-01-07,Rent,6226.47,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2334,37,1230,2025-01-07,Miscellaneous,171.61,Cash,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2335,37,1250,2025-01-07,Ingredients,4517.95,UPI,Ingredients Expense,Approved,2025-01-07,2025-01-07
2336,37,1231,2025-01-07,Internet,79.24,Bank Transfer,Internet Expense,Approved,2025-01-07,2025-01-07
2337,38,1260,2025-01-07,Maintenance,160.34,Bank Transfer,Maintenance Expense,Approved,2025-01-07,2025-01-07
2338,38,1276,2025-01-07,Gas,810.01,UPI,Gas Expense,Approved,2025-01-07,2025-01-07
2339,38,1266,2025-01-07,Gas,859.93,Bank Transfer,Gas Expense,Approved,2025-01-07,2025-01-07
2340,38,1257,2025-01-07,Miscellaneous,429.66,UPI,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2341,38,1256,2025-01-07,Water,453.27,UPI,Water Expense,Approved,2025-01-07,2025-01-07
2342,38,1263,2025-01-07,Maintenance,2515.93,Bank Transfer,Maintenance Expense,Approved,2025-01-07,2025-01-07
2343,39,1283,2025-01-07,Water,348.74,Bank Transfer,Water Expense,Approved,2025-01-07,2025-01-07
2344,39,1306,2025-01-07,Electricity,1434.0,Card,Electricity Expense,Approved,2025-01-07,2025-01-07
2345,39,1286,2025-01-07,Water,179.79,UPI,Water Expense,Approved,2025-01-07,2025-01-07
2346,39,1285,2025-01-07,Electricity,1648.92,UPI,Electricity Expense,Approved,2025-01-07,2025-01-07
2347,39,1317,2025-01-07,Ingredients,1556.24,Cash,Ingredients Expense,Approved,2025-01-07,2025-01-07
2348,39,1286,2025-01-07,Rent,4870.29,Bank Transfer,Rent Expense,Approved,2025-01-07,2025-01-07
2349,40,1347,2025-01-07,Water,169.89,Cash,Water Expense,Approved,2025-01-07,2025-01-07
2350,40,1330,2025-01-07,Electricity,874.15,Cash,Electricity Expense,Approved,2025-01-07,2025-01-07
2351,40,1327,2025-01-07,Miscellaneous,128.81,Card,Miscellaneous Expense,Approved,2025-01-07,2025-01-07
2352,40,1332,2025-01-07,Internet,114.46,Bank Transfer,Internet Expense,Approved,2025-01-07,2025-01-07
2353,40,1326,2025-01-07,Cleaning,396.22,Bank Transfer,Cleaning Expense,Approved,2025-01-07,2025-01-07
2354,41,1351,2025-01-07,Marketing,1287.72,Cash,Marketing Expense,Approved,2025-01-07,2025-01-07
2355,41,1360,2025-01-07,Rent,9413.06,UPI,Rent Expense,Approved,2025-01-07,2025-01-07
2356,41,1377,2025-01-07,Internet,290.66,Cash,Internet Expense,Approved,2025-01-07,2025-01-07
2357,41,1351,2025-01-07,Electricity,1628.81,Cash,Electricity Expense,Approved,2025-01-07,2025-01-07
2358,42,1384,2025-01-07,Rent,6058.45,Card,Rent Expense,Approved,2025-01-07,2025-01-07
2359,42,1390,2025-01-07,Electricity,1780.48,Bank Transfer,Electricity Expense,Approved,2025-01-07,2025-01-07
2360,42,1408,2025-01-07,Water,391.34,UPI,Water Expense,Approved,2025-01-07,2025-01-07
2361,42,1402,2025-01-07,Marketing,1097.1,Cash,Marketing Expense,Approved,2025-01-07,2025-01-07
2362,42,1380,2025-01-07,Water,358.84,Bank Transfer,Water Expense,Approved,2025-01-07,2025-01-07
2363,42,1387,2025-01-07,Water,149.19,Card,Water Expense,Approved,2025-01-07,2025-01-07
2364,42,1395,2025-01-07,Internet,292.41,Cash,Internet Expense,Approved,2025-01-07,2025-01-07
2365,43,1448,2025-01-07,Internet,135.33,Card,Internet Expense,Approved,2025-01-07,2025-01-07
2366,43,1434,2025-01-07,Electricity,752.23,UPI,Electricity Expense,Approved,2025-01-07,2025-01-07
2367,43,1445,2025-01-07,Cleaning,333.25,Card,Cleaning Expense,Approved,2025-01-07,2025-01-07
2368,43,1439,2025-01-07,Water,401.28,UPI,Water Expense,Approved,2025-01-07,2025-01-07
