id,restaurant_id,cashup_id,deposit_date,bank_name,account_number,deposit_amount,reference_number,status,created_at,updated_at
623,47,623,2025-01-10,Axis Bank,****8822,16182.53,DEP00000623,Deposited,2026-06-18 13:27:28.943381,2026-06-18 13:27:28.943381
624,48,624,2025-01-10,HDFC Bank,****6262,14414.89,DEP00000624,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
625,49,625,2025-01-10,HSBC,****2465,16383.65,DEP00000625,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
626,50,626,2025-01-10,NatWest,****9767,17395.84,DEP00000626,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
627,51,627,2025-01-10,HSBC,****3868,15293.92,DEP00000627,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
628,52,628,2025-01-10,Lloyds,****1595,17792.53,DEP00000628,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
629,53,629,2025-01-10,SBI,****9116,16879.94,DEP00000629,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
630,54,630,2025-01-10,HDFC Bank,****1613,17950.54,DEP00000630,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
631,55,631,2025-01-10,Barclays,****6489,15182.13,DEP00000631,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
632,56,632,2025-01-10,Axis Bank,****3198,15975.32,DEP00000632,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
633,57,633,2025-01-10,Axis Bank,****5470,14888.86,DEP00000633,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
634,58,634,2025-01-10,Barclays,****6417,16339.03,DEP00000634,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
635,59,635,2025-01-10,Axis Bank,****5215,17595.61,DEP00000635,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
636,60,636,2025-01-10,HSBC,****6523,16917.22,DEP00000636,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
637,61,637,2025-01-10,NatWest,****3875,18827.84,DEP00000637,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
638,62,638,2025-01-10,SBI,****8007,17617.78,DEP00000638,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
639,63,639,2025-01-10,Barclays,****7567,16795.74,DEP00000639,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
640,64,640,2025-01-10,Lloyds,****3303,15274.34,DEP00000640,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
641,1,641,2025-01-11,NatWest,****1111,19238.36,DEP00000641,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
642,2,642,2025-01-11,NatWest,****8319,17157.17,DEP00000642,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
643,3,643,2025-01-11,ICICI Bank,****5947,17517.38,DEP00000643,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
644,4,644,2025-01-11,HSBC,****5285,18794.07,DEP00000644,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
645,5,645,2025-01-11,NatWest,****2017,17717.76,DEP00000645,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
646,6,646,2025-01-11,Axis Bank,****6026,16445.01,DEP00000646,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
647,7,647,2025-01-11,HDFC Bank,****2923,16034.76,DEP00000647,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
648,8,648,2025-01-11,HDFC Bank,****7021,17228.14,DEP00000648,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
649,9,649,2025-01-11,NatWest,****3188,19254.25,DEP00000649,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
650,10,650,2025-01-11,Axis Bank,****7121,16659.43,DEP00000650,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
651,11,651,2025-01-11,Axis Bank,****9806,17126.31,DEP00000651,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
652,12,652,2025-01-11,NatWest,****5054,15806.89,DEP00000652,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
653,13,653,2025-01-11,Barclays,****9609,17490.1,DEP00000653,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
654,14,654,2025-01-11,ICICI Bank,****2279,16928.92,DEP00000654,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
655,15,655,2025-01-11,Barclays,****2011,18854.94,DEP00000655,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
656,16,656,2025-01-11,NatWest,****9792,15954.58,DEP00000656,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
657,17,657,2025-01-11,ICICI Bank,****9525,17173.26,DEP00000657,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
658,18,658,2025-01-11,NatWest,****9008,20943.49,DEP00000658,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
659,19,659,2025-01-11,Axis Bank,****1911,17713.46,DEP00000659,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
660,20,660,2025-01-11,SBI,****8484,19271.33,DEP00000660,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
661,21,661,2025-01-11,Axis Bank,****6049,18155.93,DEP00000661,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
662,22,662,2025-01-11,SBI,****5169,14019.33,DEP00000662,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
663,23,663,2025-01-11,NatWest,****2196,14546.69,DEP00000663,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
664,24,664,2025-01-11,ICICI Bank,****2044,15514.56,DEP00000664,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
665,25,665,2025-01-11,HSBC,****2130,15831.77,DEP00000665,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
666,26,666,2025-01-11,Axis Bank,****1519,17110.02,DEP00000666,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
667,27,667,2025-01-11,Lloyds,****3218,16391.0,DEP00000667,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
668,28,668,2025-01-11,SBI,****7135,16900.61,DEP00000668,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
669,29,669,2025-01-11,SBI,****8348,15113.63,DEP00000669,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
670,30,670,2025-01-11,SBI,****7154,15201.39,DEP00000670,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
671,31,671,2025-01-11,Lloyds,****6697,16704.98,DEP00000671,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
672,32,672,2025-01-11,SBI,****9664,16716.07,DEP00000672,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
673,33,673,2025-01-11,NatWest,****1056,15832.74,DEP00000673,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
674,34,674,2025-01-11,HDFC Bank,****8585,16429.4,DEP00000674,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
675,35,675,2025-01-11,SBI,****9715,15197.62,DEP00000675,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
676,36,676,2025-01-11,NatWest,****5055,17634.0,DEP00000676,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
677,37,677,2025-01-11,Lloyds,****5516,17695.19,DEP00000677,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
678,38,678,2025-01-11,Barclays,****1527,17513.35,DEP00000678,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
679,39,679,2025-01-11,SBI,****1256,15830.69,DEP00000679,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
680,40,680,2025-01-11,Barclays,****2653,17602.56,DEP00000680,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
681,41,681,2025-01-11,Axis Bank,****1797,18476.62,DEP00000681,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
682,42,682,2025-01-11,HSBC,****7590,16914.35,DEP00000682,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
683,43,683,2025-01-11,NatWest,****1924,16571.29,DEP00000683,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
684,44,684,2025-01-11,HDFC Bank,****4836,16391.53,DEP00000684,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
685,45,685,2025-01-11,ICICI Bank,****6253,15979.17,DEP00000685,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
686,46,686,2025-01-11,Lloyds,****9540,18376.25,DEP00000686,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
687,47,687,2025-01-11,HDFC Bank,****5508,16186.85,DEP00000687,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
688,48,688,2025-01-11,Lloyds,****7999,14420.79,DEP00000688,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
689,49,689,2025-01-11,HSBC,****6642,16380.94,DEP00000689,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
690,50,690,2025-01-11,SBI,****9592,17392.94,DEP00000690,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
691,51,691,2025-01-11,SBI,****7688,15298.12,DEP00000691,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
692,52,692,2025-01-11,SBI,****4012,17795.22,DEP00000692,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
693,53,693,2025-01-11,Axis Bank,****4948,16882.37,DEP00000693,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
694,54,694,2025-01-11,HDFC Bank,****3365,17943.91,DEP00000694,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
695,55,695,2025-01-11,HSBC,****7761,15174.16,DEP00000695,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
696,56,696,2025-01-11,Lloyds,****7363,15968.49,DEP00000696,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
697,57,697,2025-01-11,NatWest,****6411,14894.94,DEP00000697,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
698,58,698,2025-01-11,Axis Bank,****7079,16334.49,DEP00000698,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
699,59,699,2025-01-11,NatWest,****1844,17596.31,DEP00000699,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
700,60,700,2025-01-11,HSBC,****2192,16921.73,DEP00000700,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
701,61,701,2025-01-11,NatWest,****8854,18833.87,DEP00000701,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
702,62,702,2025-01-11,ICICI Bank,****5967,17621.8,DEP00000702,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
703,63,703,2025-01-11,HSBC,****4470,16791.32,DEP00000703,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
704,64,704,2025-01-11,Barclays,****8846,15271.66,DEP00000704,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
705,1,705,2025-01-12,NatWest,****7498,19233.99,DEP00000705,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
706,2,706,2025-01-12,ICICI Bank,****5637,17150.63,DEP00000706,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
707,3,707,2025-01-12,ICICI Bank,****6053,17521.11,DEP00000707,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
708,4,708,2025-01-12,Axis Bank,****8635,18797.27,DEP00000708,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
709,5,709,2025-01-12,Axis Bank,****6246,17723.31,DEP00000709,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
710,6,710,2025-01-12,ICICI Bank,****6126,16442.55,DEP00000710,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
711,7,711,2025-01-12,NatWest,****3390,16032.22,DEP00000711,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
712,8,712,2025-01-12,SBI,****5836,17234.37,DEP00000712,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
713,9,713,2025-01-12,ICICI Bank,****4768,19258.88,DEP00000713,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
714,10,714,2025-01-12,NatWest,****9180,16660.41,DEP00000714,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
715,11,715,2025-01-12,ICICI Bank,****5216,17124.96,DEP00000715,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
716,12,716,2025-01-12,Axis Bank,****9037,15807.28,DEP00000716,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
717,13,717,2025-01-12,ICICI Bank,****3773,17492.29,DEP00000717,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
718,14,718,2025-01-12,Axis Bank,****4015,16931.99,DEP00000718,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
719,15,719,2025-01-12,HSBC,****9584,18854.94,DEP00000719,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
720,16,720,2025-01-12,Barclays,****1794,15962.53,DEP00000720,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
721,17,721,2025-01-12,SBI,****3252,17167.12,DEP00000721,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
722,18,722,2025-01-12,NatWest,****2113,20939.48,DEP00000722,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
723,19,723,2025-01-12,HSBC,****4583,17707.3,DEP00000723,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
724,20,724,2025-01-12,ICICI Bank,****1990,19270.8,DEP00000724,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
725,21,725,2025-01-12,Axis Bank,****8993,18155.39,DEP00000725,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
726,22,726,2025-01-12,SBI,****1194,14026.4,DEP00000726,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
727,23,727,2025-01-12,HDFC Bank,****9777,14554.68,DEP00000727,Deposited,2026-06-18 13:27:28.945383,2026-06-18 13:27:28.945383
728,24,728,2025-01-12,HSBC,****9228,15505.24,DEP00000728,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
729,25,729,2025-01-12,SBI,****3937,15829.05,DEP00000729,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
730,26,730,2025-01-12,Barclays,****9591,17118.81,DEP00000730,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
731,27,731,2025-01-12,NatWest,****9625,16392.38,DEP00000731,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
732,28,732,2025-01-12,ICICI Bank,****5379,16905.75,DEP00000732,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
733,29,733,2025-01-12,Barclays,****7112,15115.61,DEP00000733,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
734,30,734,2025-01-12,Axis Bank,****4984,15200.5,DEP00000734,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
735,31,735,2025-01-12,NatWest,****5914,16695.88,DEP00000735,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
736,32,736,2025-01-12,Barclays,****1519,16710.42,DEP00000736,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
737,33,737,2025-01-12,SBI,****7179,15833.07,DEP00000737,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
738,34,738,2025-01-12,HSBC,****1154,16431.43,DEP00000738,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
739,35,739,2025-01-12,Barclays,****9189,15197.32,DEP00000739,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
740,36,740,2025-01-12,ICICI Bank,****2562,17629.34,DEP00000740,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
741,37,741,2025-01-12,HSBC,****4764,17690.85,DEP00000741,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
742,38,742,2025-01-12,Axis Bank,****5441,17513.12,DEP00000742,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
743,39,743,2025-01-12,Barclays,****5593,15838.31,DEP00000743,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
744,40,744,2025-01-12,HSBC,****3938,17595.98,DEP00000744,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
745,41,745,2025-01-12,ICICI Bank,****1256,18473.27,DEP00000745,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
746,42,746,2025-01-12,Lloyds,****7525,16907.19,DEP00000746,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
747,43,747,2025-01-12,HDFC Bank,****3661,16566.39,DEP00000747,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
748,44,748,2025-01-12,SBI,****9856,16387.29,DEP00000748,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
749,45,749,2025-01-12,Lloyds,****2284,15984.01,DEP00000749,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
750,46,750,2025-01-12,ICICI Bank,****1879,18373.61,DEP00000750,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
751,47,751,2025-01-12,NatWest,****2245,16188.08,DEP00000751,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
752,48,752,2025-01-12,SBI,****6347,14417.99,DEP00000752,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
753,49,753,2025-01-12,HDFC Bank,****8381,16386.2,DEP00000753,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
754,50,754,2025-01-12,ICICI Bank,****7150,17397.45,DEP00000754,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
755,51,755,2025-01-12,SBI,****2404,15296.99,DEP00000755,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
756,52,756,2025-01-12,HDFC Bank,****5037,17788.99,DEP00000756,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
757,53,757,2025-01-12,Barclays,****5390,16882.78,DEP00000757,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
758,54,758,2025-01-12,Lloyds,****7383,17950.86,DEP00000758,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
759,55,759,2025-01-12,Barclays,****2499,15179.05,DEP00000759,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
760,56,760,2025-01-12,HDFC Bank,****8286,15978.12,DEP00000760,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
761,57,761,2025-01-12,HDFC Bank,****2674,14893.77,DEP00000761,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
762,58,762,2025-01-12,Lloyds,****8061,16339.63,DEP00000762,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
763,59,763,2025-01-12,SBI,****2692,17592.74,DEP00000763,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
764,60,764,2025-01-12,ICICI Bank,****2524,16924.15,DEP00000764,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
765,61,765,2025-01-12,ICICI Bank,****7311,18829.78,DEP00000765,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
766,62,766,2025-01-12,SBI,****7353,17623.77,DEP00000766,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
767,63,767,2025-01-12,NatWest,****9537,16793.1,DEP00000767,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
768,64,768,2025-01-12,SBI,****3777,15279.33,DEP00000768,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
769,1,769,2025-01-13,HDFC Bank,****5397,19241.74,DEP00000769,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
770,2,770,2025-01-13,Barclays,****3739,17154.85,DEP00000770,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
771,3,771,2025-01-13,SBI,****5911,17520.57,DEP00000771,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
772,4,772,2025-01-13,Barclays,****6916,18795.05,DEP00000772,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
773,5,773,2025-01-13,NatWest,****9123,17721.78,DEP00000773,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
774,6,774,2025-01-13,NatWest,****8501,16445.75,DEP00000774,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
775,7,775,2025-01-13,HDFC Bank,****1110,16035.29,DEP00000775,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
776,8,776,2025-01-13,ICICI Bank,****7224,17225.04,DEP00000776,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
777,9,777,2025-01-13,ICICI Bank,****8212,19252.36,DEP00000777,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
778,10,778,2025-01-13,Lloyds,****5922,16660.86,DEP00000778,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
779,11,779,2025-01-13,NatWest,****8848,17127.26,DEP00000779,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
780,12,780,2025-01-13,SBI,****6228,15811.77,DEP00000780,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
781,13,781,2025-01-13,Axis Bank,****4971,17493.99,DEP00000781,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
782,14,782,2025-01-13,HDFC Bank,****7437,16930.13,DEP00000782,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
783,15,783,2025-01-13,NatWest,****9939,18860.46,DEP00000783,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
784,16,784,2025-01-13,HSBC,****8563,15961.07,DEP00000784,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
785,17,785,2025-01-13,NatWest,****8183,17165.33,DEP00000785,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
786,18,786,2025-01-13,Barclays,****7703,20939.93,DEP00000786,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
787,19,787,2025-01-13,Lloyds,****5961,17707.64,DEP00000787,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
788,20,788,2025-01-13,Lloyds,****7932,19273.44,DEP00000788,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
789,21,789,2025-01-13,Barclays,****8357,18153.68,DEP00000789,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
790,22,790,2025-01-13,Axis Bank,****7566,14016.65,DEP00000790,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
791,23,791,2025-01-13,SBI,****9907,14549.51,DEP00000791,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
792,24,792,2025-01-13,ICICI Bank,****9796,15514.64,DEP00000792,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
793,25,793,2025-01-13,Barclays,****2791,15831.24,DEP00000793,Deposited,2026-06-18 13:27:28.947386,2026-06-18 13:27:28.947386
