id,restaurant_id,user_id,business_date,opening_cash,cash_sales,card_sales,upi_sales,online_sales,expenses,expected_cash,actual_cash,variance,status,created_at,updated_at
602,26,871,2025-01-10,753,17119.88,58671.3,21645.7,9469.68,12151.23,5721.65,5718.42,-3.23,Closed,2025-01-10,2025-01-10
603,27,922,2025-01-10,960,16393.87,58266.5,22207.01,10127.07,7565.88,9787.99,9797.05,9.06,Closed,2025-01-10,2025-01-10
604,28,948,2025-01-10,624,16908.27,63176.97,23010.01,11110.84,3669.73,13862.54,13868.74,6.2,Closed,2025-01-10,2025-01-10
605,29,961,2025-01-10,701,15123.56,61624.94,22685.2,11725.26,13962.3,1862.26,1866.89,4.63,Closed,2025-01-10,2025-01-10
606,30,983,2025-01-10,486,15210.09,63105.92,21498.1,9477.97,3394.35,12301.74,12283.05,-18.69,Closed,2025-01-10,2025-01-10
607,31,1023,2025-01-10,579,16705.78,58255.28,22489.48,10839.83,11890.66,5394.12,5382.81,-11.31,Closed,2025-01-10,2025-01-10
608,32,1079,2025-01-10,655,16717.26,62809.86,19795.04,10144.82,4626.38,12745.88,12763.9,18.02,Closed,2025-01-10,2025-01-10
609,33,1112,2025-01-10,571,15834.01,64163.4,24008.0,10669.19,2832.61,13572.4,13556.37,-16.03,Closed,2025-01-10,2025-01-10
610,34,1124,2025-01-10,902,16436.96,59388.32,22262.14,11251.04,3950.25,13388.71,13383.4,-5.31,Closed,2025-01-10,2025-01-10
611,35,1156,2025-01-10,860,15204.35,60043.7,21065.9,10826.29,877.78,15186.57,15180.92,-5.65,Closed,2025-01-10,2025-01-10
612,36,1203,2025-01-10,607,17637.79,62900.71,23687.49,12306.72,5778.48,12466.31,12457.35,-8.96,Closed,2025-01-10,2025-01-10
613,37,1225,2025-01-10,325,17699.8,59760.69,20797.38,11561.95,1958.92,16065.88,16083.84,17.96,Closed,2025-01-10,2025-01-10
614,38,1261,2025-01-10,665,17515.23,61236.51,22713.85,11517.22,3769.56,14410.67,14394.34,-16.33,Closed,2025-01-10,2025-01-10
615,39,1312,2025-01-10,417,15838.78,60521.49,21794.24,10062.61,2627.75,13628.03,13633.7,5.67,Closed,2025-01-10,2025-01-10
616,40,1339,2025-01-10,811,17604.97,64921.92,24604.24,11837.27,8480.64,9935.33,9954.17,18.84,Closed,2025-01-10,2025-01-10
617,41,1360,2025-01-10,251,18482.56,63228.99,21966.22,9999.95,4088.92,14644.64,14656.11,11.47,Closed,2025-01-10,2025-01-10
618,42,1398,2025-01-10,449,16916.8,63831.72,23614.14,9074.86,11767.03,5598.77,5618.32,19.55,Closed,2025-01-10,2025-01-10
619,43,1444,2025-01-10,778,16575.68,58318.95,20972.7,11090.11,8020.39,9333.29,9321.5,-11.79,Closed,2025-01-10,2025-01-10
620,44,1481,2025-01-10,983,16392.93,63354.41,21778.52,10886.65,12257.54,5118.39,5120.56,2.17,Closed,2025-01-10,2025-01-10
621,45,1490,2025-01-10,800,15987.33,61951.56,21940.59,11067.3,19084.86,-2297.53,-2308.89,-11.36,Closed,2025-01-10,2025-01-10
622,46,1524,2025-01-10,438,18378.62,59163.53,19042.3,11407.28,7062.99,11753.63,11746.77,-6.86,Closed,2025-01-10,2025-01-10
623,47,1582,2025-01-10,351,16189.06,61226.11,20501.23,11431.22,7551.15,8988.91,9000.46,11.55,Closed,2025-01-10,2025-01-10
624,48,1607,2025-01-10,810,14421.4,57416.83,23610.34,11230.05,3868.67,11362.73,11342.84,-19.89,Closed,2025-01-10,2025-01-10
625,49,1643,2025-01-10,348,16386.5,59132.91,20401.33,10243.51,14370.26,2364.24,2383.74,19.5,Closed,2025-01-10,2025-01-10
626,50,1663,2025-01-10,753,17402.36,63307.09,21412.77,11561.73,6525.51,11629.85,11619.88,-9.97,Closed,2025-01-10,2025-01-10
627,51,1700,2025-01-10,378,15301.31,57680.34,19884.75,9031.61,6101.64,9577.67,9562.07,-15.6,Closed,2025-01-10,2025-01-10
628,52,1759,2025-01-10,226,17796.71,56657.9,22147.4,9876.52,3986.78,14035.93,14021.2,-14.73,Closed,2025-01-10,2025-01-10
629,53,1771,2025-01-10,566,16889.91,64338.4,22737.52,12432.41,7566.27,9889.64,9901.24,11.6,Closed,2025-01-10,2025-01-10
630,54,1796,2025-01-10,443,17952.4,63434.21,23421.87,10168.12,14286.42,4108.98,4112.53,3.55,Closed,2025-01-10,2025-01-10
631,55,1855,2025-01-10,216,15182.22,58670.06,25674.65,12304.88,5525.14,9873.08,9860.05,-13.03,Closed,2025-01-10,2025-01-10
632,56,1883,2025-01-10,253,15978.17,58262.3,23081.03,11792.12,16185.73,45.44,30.51,-14.93,Closed,2025-01-10,2025-01-10
633,57,1932,2025-01-10,631,14897.37,63717.27,20569.35,11977.61,2037.28,13491.09,13492.13,1.04,Closed,2025-01-10,2025-01-10
634,58,1971,2025-01-10,963,16340.96,62590.15,22276.16,11176.86,5421.69,11882.27,11864.81,-17.46,Closed,2025-01-10,2025-01-10
635,59,2010,2025-01-10,659,17597.23,62843.65,25393.4,10507.0,7510.13,10746.1,10757.22,11.12,Closed,2025-01-10,2025-01-10
636,60,2021,2025-01-10,725,16924.41,64335.1,23101.6,12313.25,4952.89,12696.52,12700.27,3.75,Closed,2025-01-10,2025-01-10
637,61,2051,2025-01-10,662,18835.75,61638.58,23285.7,12265.6,4442.99,15054.76,15054.91,0.15,Closed,2025-01-10,2025-01-10
638,62,2100,2025-01-10,829,17623.89,62755.01,22563.22,12657.56,3985.21,14467.68,14449.41,-18.27,Closed,2025-01-10,2025-01-10
639,63,2137,2025-01-10,874,16800.89,65662.0,22059.6,11315.75,2028.75,15646.14,15647.0,0.86,Closed,2025-01-10,2025-01-10
640,64,2178,2025-01-10,669,15281.03,60484.14,23372.15,10040.41,2220.98,13729.05,13734.78,5.73,Closed,2025-01-10,2025-01-10
641,1,27,2025-01-11,231,19243.13,63113.22,22259.15,11546.48,5261.81,14212.32,14194.75,-17.57,Closed,2025-01-11,2025-01-11
642,2,46,2025-01-11,690,17159.78,59975.27,19466.13,11583.39,4500.52,13349.26,13363.15,13.89,Closed,2025-01-11,2025-01-11
643,3,95,2025-01-11,636,17524.92,64148.04,21967.22,11634.25,9230.23,8930.69,8938.13,7.44,Closed,2025-01-11,2025-01-11
644,4,129,2025-01-11,702,18799.89,62075.86,21470.89,12322.86,13143.74,6358.15,6366.65,8.5,Closed,2025-01-11,2025-01-11
645,5,163,2025-01-11,654,17724.3,66957.25,22346.04,11067.79,5372.05,13006.25,12989.19,-17.06,Closed,2025-01-11,2025-01-11
646,6,187,2025-01-11,282,16451.69,65076.75,26335.18,12052.16,9304.24,7429.45,7422.33,-7.12,Closed,2025-01-11,2025-01-11
647,7,241,2025-01-11,351,16036.36,60924.08,20225.87,12493.74,613.13,15774.23,15756.86,-17.37,Closed,2025-01-11,2025-01-11
648,8,243,2025-01-11,481,17234.53,63667.2,22454.02,11505.62,8998.42,8717.11,8722.08,4.97,Closed,2025-01-11,2025-01-11
649,9,279,2025-01-11,799,19260.4,63694.88,26863.42,11130.91,12944.05,7115.35,7117.28,1.93,Closed,2025-01-11,2025-01-11
650,10,344,2025-01-11,532,16664.21,57998.38,24492.69,11582.61,6528.72,10667.49,10662.73,-4.76,Closed,2025-01-11,2025-01-11
651,11,364,2025-01-11,811,17130.47,61218.31,22687.42,10751.37,12716.78,5224.69,5225.91,1.22,Closed,2025-01-11,2025-01-11
652,12,402,2025-01-11,664,15814.91,58181.66,21594.43,13195.73,4068.09,12410.82,12411.04,0.22,Closed,2025-01-11,2025-01-11
653,13,427,2025-01-11,640,17496.9,58966.94,19683.6,11537.03,4785.18,13351.72,13335.69,-16.03,Closed,2025-01-11,2025-01-11
654,14,466,2025-01-11,918,16933.39,58039.91,21206.25,13218.92,10773.11,7078.28,7062.86,-15.42,Closed,2025-01-11,2025-01-11
655,15,512,2025-01-11,870,18864.11,63795.09,22782.31,11784.99,6469.85,13264.26,13270.3,6.04,Closed,2025-01-11,2025-01-11
656,16,532,2025-01-11,987,15962.87,58757.55,22099.86,10394.64,10300.73,6649.14,6651.19,2.05,Closed,2025-01-11,2025-01-11
657,17,552,2025-01-11,420,17174.76,61056.43,22580.42,13328.73,14467.65,3127.11,3124.31,-2.8,Closed,2025-01-11,2025-01-11
658,18,600,2025-01-11,433,20947.91,60332.05,25202.7,11660.2,4964.08,16416.83,16413.38,-3.45,Closed,2025-01-11,2025-01-11
659,19,623,2025-01-11,664,17714.37,63781.7,20276.74,11317.0,13159.81,5218.56,5214.51,-4.05,Closed,2025-01-11,2025-01-11
660,20,647,2025-01-11,947,19275.86,64527.13,21499.91,11266.45,5165.06,15057.8,15041.6,-16.2,Closed,2025-01-11,2025-01-11
661,21,711,2025-01-11,637,18161.57,66633.91,22670.93,11851.21,7531.02,11267.55,11260.05,-7.5,Closed,2025-01-11,2025-01-11
662,22,747,2025-01-11,461,14026.56,63434.06,19762.31,9442.77,5341.37,9146.19,9141.16,-5.03,Closed,2025-01-11,2025-01-11
663,23,776,2025-01-11,356,14554.85,55806.98,18401.41,10293.55,5478.07,9432.78,9440.25,7.47,Closed,2025-01-11,2025-01-11
664,24,809,2025-01-11,685,15515.01,63348.16,23572.71,13733.64,2271.22,13928.79,13911.48,-17.31,Closed,2025-01-11,2025-01-11
665,25,829,2025-01-11,287,15837.18,58664.5,21748.12,9775.39,4861.09,11263.09,11246.82,-16.27,Closed,2025-01-11,2025-01-11
666,26,872,2025-01-11,298,17119.88,58671.3,21645.7,9469.68,7139.26,10278.62,10288.4,9.78,Closed,2025-01-11,2025-01-11
667,27,909,2025-01-11,581,16393.87,58266.5,22207.01,10127.07,13449.76,3525.11,3537.58,12.47,Closed,2025-01-11,2025-01-11
668,28,930,2025-01-11,769,16908.27,63176.97,23010.01,11110.84,16667.15,1010.12,992.52,-17.6,Closed,2025-01-11,2025-01-11
669,29,971,2025-01-11,775,15123.56,61624.94,22685.2,11725.26,13503.18,2395.38,2397.85,2.47,Closed,2025-01-11,2025-01-11
670,30,996,2025-01-11,886,15210.09,63105.92,21498.1,9477.97,4203.5,11892.59,11877.48,-15.11,Closed,2025-01-11,2025-01-11
671,31,1033,2025-01-11,562,16705.78,58255.28,22489.48,10839.83,11573.88,5693.9,5708.84,14.94,Closed,2025-01-11,2025-01-11
672,32,1056,2025-01-11,968,16717.26,62809.86,19795.04,10144.82,8302.61,9382.65,9379.57,-3.08,Closed,2025-01-11,2025-01-11
673,33,1091,2025-01-11,938,15834.01,64163.4,24008.0,10669.19,13552.11,3219.9,3201.96,-17.94,Closed,2025-01-11,2025-01-11
674,34,1143,2025-01-11,494,16436.96,59388.32,22262.14,11251.04,3381.78,13549.18,13553.2,4.02,Closed,2025-01-11,2025-01-11
675,35,1150,2025-01-11,560,15204.35,60043.7,21065.9,10826.29,2741.17,13023.18,13007.32,-15.86,Closed,2025-01-11,2025-01-11
676,36,1206,2025-01-11,719,17637.79,62900.71,23687.49,12306.72,1075.37,17281.42,17269.93,-11.49,Closed,2025-01-11,2025-01-11
677,37,1227,2025-01-11,872,17699.8,59760.69,20797.38,11561.95,2208.82,16362.98,16362.27,-0.71,Closed,2025-01-11,2025-01-11
678,38,1268,2025-01-11,310,17515.23,61236.51,22713.85,11517.22,6511.69,11313.54,11307.54,-6.0,Closed,2025-01-11,2025-01-11
679,39,1293,2025-01-11,769,15838.78,60521.49,21794.24,10062.61,2351.25,14256.53,14251.23,-5.3,Closed,2025-01-11,2025-01-11
680,40,1341,2025-01-11,980,17604.97,64921.92,24604.24,11837.27,14237.97,4347.0,4338.14,-8.86,Closed,2025-01-11,2025-01-11
681,41,1360,2025-01-11,431,18482.56,63228.99,21966.22,9999.95,1800.7,17112.86,17125.15,12.29,Closed,2025-01-11,2025-01-11
682,42,1414,2025-01-11,774,16916.8,63831.72,23614.14,9074.86,6701.79,10989.01,11007.99,18.98,Closed,2025-01-11,2025-01-11
683,43,1422,2025-01-11,836,16575.68,58318.95,20972.7,11090.11,13107.73,4303.95,4308.49,4.54,Closed,2025-01-11,2025-01-11
684,44,1457,2025-01-11,858,16392.93,63354.41,21778.52,10886.65,5212.9,12038.03,12040.3,2.27,Closed,2025-01-11,2025-01-11
685,45,1490,2025-01-11,823,15987.33,61951.56,21940.59,11067.3,11675.71,5134.62,5151.78,17.16,Closed,2025-01-11,2025-01-11
686,46,1530,2025-01-11,910,18378.62,59163.53,19042.3,11407.28,1191.71,18096.91,18087.61,-9.3,Closed,2025-01-11,2025-01-11
687,47,1546,2025-01-11,384,16189.06,61226.11,20501.23,11431.22,18429.69,-1856.63,-1865.7,-9.07,Closed,2025-01-11,2025-01-11
688,48,1591,2025-01-11,980,14421.4,57416.83,23610.34,11230.05,5000.4,10401.0,10393.36,-7.64,Closed,2025-01-11,2025-01-11
689,49,1650,2025-01-11,547,16386.5,59132.91,20401.33,10243.51,9239.58,7693.92,7687.96,-5.96,Closed,2025-01-11,2025-01-11
690,50,1680,2025-01-11,385,17402.36,63307.09,21412.77,11561.73,19858.9,-2071.54,-2056.75,14.79,Closed,2025-01-11,2025-01-11
691,51,1695,2025-01-11,779,15301.31,57680.34,19884.75,9031.61,14461.81,1618.5,1624.79,6.29,Closed,2025-01-11,2025-01-11
692,52,1756,2025-01-11,271,17796.71,56657.9,22147.4,9876.52,4942.31,13125.4,13111.07,-14.33,Closed,2025-01-11,2025-01-11
693,53,1787,2025-01-11,848,16889.91,64338.4,22737.52,12432.41,4553.69,13184.22,13203.09,18.87,Closed,2025-01-11,2025-01-11
694,54,1809,2025-01-11,293,17952.4,63434.21,23421.87,10168.12,16425.5,1819.9,1829.74,9.84,Closed,2025-01-11,2025-01-11
695,55,1848,2025-01-11,420,15182.22,58670.06,25674.65,12304.88,3111.59,12490.63,12485.68,-4.95,Closed,2025-01-11,2025-01-11
696,56,1899,2025-01-11,664,15978.17,58262.3,23081.03,11792.12,7158.58,9483.59,9477.23,-6.36,Closed,2025-01-11,2025-01-11
697,57,1915,2025-01-11,578,14897.37,63717.27,20569.35,11977.61,8467.3,7008.07,7000.54,-7.53,Closed,2025-01-11,2025-01-11
698,58,1973,2025-01-11,532,16340.96,62590.15,22276.16,11176.86,1783.97,15088.99,15100.06,11.07,Closed,2025-01-11,2025-01-11
699,59,2007,2025-01-11,781,17597.23,62843.65,25393.4,10507.0,4161.3,14216.93,14220.78,3.85,Closed,2025-01-11,2025-01-11
700,60,2038,2025-01-11,253,16924.41,64335.1,23101.6,12313.25,9701.05,7476.36,7462.58,-13.78,Closed,2025-01-11,2025-01-11
701,61,2075,2025-01-11,972,18835.75,61638.58,23285.7,12265.6,10409.06,9398.69,9403.4,4.71,Closed,2025-01-11,2025-01-11
702,62,2107,2025-01-11,890,17623.89,62755.01,22563.22,12657.56,5166.37,13347.52,13330.78,-16.74,Closed,2025-01-11,2025-01-11
703,63,2118,2025-01-11,653,16800.89,65662.0,22059.6,11315.75,9659.41,7794.48,7800.96,6.48,Closed,2025-01-11,2025-01-11
704,64,2175,2025-01-11,697,15281.03,60484.14,23372.15,10040.41,10067.99,5910.04,5914.32,4.28,Closed,2025-01-11,2025-01-11
705,1,17,2025-01-12,624,19243.13,63113.22,22259.15,11546.48,9752.57,10114.56,10105.49,-9.07,Closed,2025-01-12,2025-01-12
706,2,61,2025-01-12,973,17159.78,59975.27,19466.13,11583.39,3751.62,14381.16,14381.65,0.49,Closed,2025-01-12,2025-01-12
707,3,99,2025-01-12,553,17524.92,64148.04,21967.22,11634.25,13503.2,4574.72,4571.92,-2.8,Closed,2025-01-12,2025-01-12
708,4,136,2025-01-12,490,18799.89,62075.86,21470.89,12322.86,4895.0,14394.89,14402.02,7.13,Closed,2025-01-12,2025-01-12
709,5,140,2025-01-12,807,17724.3,66957.25,22346.04,11067.79,658.6,17872.7,17872.17,-0.53,Closed,2025-01-12,2025-01-12
710,6,176,2025-01-12,883,16451.69,65076.75,26335.18,12052.16,7033.99,10300.7,10293.04,-7.66,Closed,2025-01-12,2025-01-12
711,7,216,2025-01-12,425,16036.36,60924.08,20225.87,12493.74,8643.47,7817.89,7813.7,-4.19,Closed,2025-01-12,2025-01-12
712,8,247,2025-01-12,813,17234.53,63667.2,22454.02,11505.62,2212.15,15835.38,15817.57,-17.81,Closed,2025-01-12,2025-01-12
713,9,287,2025-01-12,409,19260.4,63694.88,26863.42,11130.91,14839.76,4829.64,4821.7,-7.94,Closed,2025-01-12,2025-01-12
714,10,334,2025-01-12,416,16664.21,57998.38,24492.69,11582.61,4960.04,12120.17,12130.86,10.69,Closed,2025-01-12,2025-01-12
715,11,378,2025-01-12,982,17130.47,61218.31,22687.42,10751.37,3667.26,14445.21,14435.43,-9.78,Closed,2025-01-12,2025-01-12
716,12,393,2025-01-12,535,15814.91,58181.66,21594.43,13195.73,10807.81,5542.1,5526.9,-15.2,Closed,2025-01-12,2025-01-12
717,13,430,2025-01-12,709,17496.9,58966.94,19683.6,11537.03,5851.85,12354.05,12363.93,9.88,Closed,2025-01-12,2025-01-12
718,14,465,2025-01-12,379,16933.39,58039.91,21206.25,13218.92,14338.76,2973.63,2958.8,-14.83,Closed,2025-01-12,2025-01-12
719,15,517,2025-01-12,745,18864.11,63795.09,22782.31,11784.99,4405.71,15203.4,15211.55,8.15,Closed,2025-01-12,2025-01-12
720,16,531,2025-01-12,712,15962.87,58757.55,22099.86,10394.64,11343.14,5331.73,5334.08,2.35,Closed,2025-01-12,2025-01-12
721,17,577,2025-01-12,884,17174.76,61056.43,22580.42,13328.73,4422.93,13635.83,13648.08,12.25,Closed,2025-01-12,2025-01-12
722,18,587,2025-01-12,273,20947.91,60332.05,25202.7,11660.2,5317.0,15903.91,15899.79,-4.12,Closed,2025-01-12,2025-01-12
723,19,640,2025-01-12,959,17714.37,63781.7,20276.74,11317.0,13279.69,5393.68,5375.37,-18.31,Closed,2025-01-12,2025-01-12
724,20,648,2025-01-12,219,19275.86,64527.13,21499.91,11266.45,4949.84,14545.02,14543.41,-1.61,Closed,2025-01-12,2025-01-12
725,21,716,2025-01-12,279,18161.57,66633.91,22670.93,11851.21,10336.67,8103.9,8118.38,14.48,Closed,2025-01-12,2025-01-12
726,22,727,2025-01-12,789,14026.56,63434.06,19762.31,9442.77,5538.73,9276.83,9274.0,-2.83,Closed,2025-01-12,2025-01-12
727,23,763,2025-01-12,614,14554.85,55806.98,18401.41,10293.55,3274.48,11894.37,11902.75,8.38,Closed,2025-01-12,2025-01-12
728,24,794,2025-01-12,627,15515.01,63348.16,23572.71,13733.64,8718.2,7423.81,7415.39,-8.42,Closed,2025-01-12,2025-01-12
729,25,829,2025-01-12,614,15837.18,58664.5,21748.12,9775.39,5868.85,10582.33,10563.16,-19.17,Closed,2025-01-12,2025-01-12
730,26,871,2025-01-12,532,17119.88,58671.3,21645.7,9469.68,3621.62,14030.26,14017.13,-13.13,Closed,2025-01-12,2025-01-12
731,27,899,2025-01-12,832,16393.87,58266.5,22207.01,10127.07,3535.81,13690.06,13688.46,-1.6,Closed,2025-01-12,2025-01-12
732,28,930,2025-01-12,906,16908.27,63176.97,23010.01,11110.84,2818.2,14996.07,15012.86,16.79,Closed,2025-01-12,2025-01-12
733,29,966,2025-01-12,290,15123.56,61624.94,22685.2,11725.26,1824.98,13588.58,13586.05,-2.53,Closed,2025-01-12,2025-01-12
734,30,991,2025-01-12,308,15210.09,63105.92,21498.1,9477.97,11983.12,3534.97,3524.7,-10.27,Closed,2025-01-12,2025-01-12
735,31,1026,2025-01-12,803,16705.78,58255.28,22489.48,10839.83,16071.1,1437.68,1433.7,-3.98,Closed,2025-01-12,2025-01-12
736,32,1052,2025-01-12,280,16717.26,62809.86,19795.04,10144.82,6336.24,10661.02,10656.85,-4.17,Closed,2025-01-12,2025-01-12
737,33,1097,2025-01-12,517,15834.01,64163.4,24008.0,10669.19,13171.75,3179.26,3189.09,9.83,Closed,2025-01-12,2025-01-12
738,34,1145,2025-01-12,426,16436.96,59388.32,22262.14,11251.04,6492.57,10370.39,10363.71,-6.68,Closed,2025-01-12,2025-01-12
739,35,1166,2025-01-12,372,15204.35,60043.7,21065.9,10826.29,14854.64,721.71,704.77,-16.94,Closed,2025-01-12,2025-01-12
740,36,1204,2025-01-12,848,17637.79,62900.71,23687.49,12306.72,3133.69,15352.1,15336.66,-15.44,Closed,2025-01-12,2025-01-12
741,37,1212,2025-01-12,722,17699.8,59760.69,20797.38,11561.95,7772.02,10649.78,10637.54,-12.24,Closed,2025-01-12,2025-01-12
742,38,1263,2025-01-12,994,17515.23,61236.51,22713.85,11517.22,7272.57,11236.66,11230.64,-6.02,Closed,2025-01-12,2025-01-12
743,39,1281,2025-01-12,944,15838.78,60521.49,21794.24,10062.61,9714.81,7067.97,7086.3,18.33,Closed,2025-01-12,2025-01-12
744,40,1325,2025-01-12,860,17604.97,64921.92,24604.24,11837.27,8345.19,10119.78,10132.38,12.6,Closed,2025-01-12,2025-01-12
745,41,1361,2025-01-12,441,18482.56,63228.99,21966.22,9999.95,3548.35,15375.21,15359.32,-15.89,Closed,2025-01-12,2025-01-12
746,42,1382,2025-01-12,462,16916.8,63831.72,23614.14,9074.86,3033.21,14345.59,14333.48,-12.11,Closed,2025-01-12,2025-01-12
747,43,1427,2025-01-12,816,16575.68,58318.95,20972.7,11090.11,6417.48,10974.2,10960.31,-13.89,Closed,2025-01-12,2025-01-12
748,44,1459,2025-01-12,977,16392.93,63354.41,21778.52,10886.65,4283.4,13086.53,13092.75,6.22,Closed,2025-01-12,2025-01-12
749,45,1505,2025-01-12,381,15987.33,61951.56,21940.59,11067.3,8206.0,8162.33,8180.38,18.05,Closed,2025-01-12,2025-01-12
750,46,1518,2025-01-12,843,18378.62,59163.53,19042.3,11407.28,9820.17,9401.45,9401.21,-0.24,Closed,2025-01-12,2025-01-12
751,47,1573,2025-01-12,972,16189.06,61226.11,20501.23,11431.22,2945.84,14215.22,14217.77,2.55,Closed,2025-01-12,2025-01-12
752,48,1595,2025-01-12,793,14421.4,57416.83,23610.34,11230.05,1924.58,13289.82,13287.78,-2.04,Closed,2025-01-12,2025-01-12
753,49,1630,2025-01-12,778,16386.5,59132.91,20401.33,10243.51,13418.01,3746.49,3752.21,5.72,Closed,2025-01-12,2025-01-12
754,50,1678,2025-01-12,839,17402.36,63307.09,21412.77,11561.73,14595.63,3645.73,3638.66,-7.07,Closed,2025-01-12,2025-01-12
755,51,1685,2025-01-12,842,15301.31,57680.34,19884.75,9031.61,5998.54,10144.77,10137.42,-7.35,Closed,2025-01-12,2025-01-12
756,52,1756,2025-01-12,650,17796.71,56657.9,22147.4,9876.52,10182.75,8263.96,8246.69,-17.27,Closed,2025-01-12,2025-01-12
757,53,1776,2025-01-12,652,16889.91,64338.4,22737.52,12432.41,779.9,16762.01,16767.27,5.26,Closed,2025-01-12,2025-01-12
758,54,1818,2025-01-12,481,17952.4,63434.21,23421.87,10168.12,1034.41,17398.99,17402.65,3.66,Closed,2025-01-12,2025-01-12
759,55,1833,2025-01-12,560,15182.22,58670.06,25674.65,12304.88,5103.62,10638.6,10638.89,0.29,Closed,2025-01-12,2025-01-12
760,56,1890,2025-01-12,517,15978.17,58262.3,23081.03,11792.12,2257.08,14238.09,14236.56,-1.53,Closed,2025-01-12,2025-01-12
761,57,1922,2025-01-12,238,14897.37,63717.27,20569.35,11977.61,1663.72,13471.65,13453.93,-17.72,Closed,2025-01-12,2025-01-12
762,58,1969,2025-01-12,493,16340.96,62590.15,22276.16,11176.86,11329.35,5504.61,5487.68,-16.93,Closed,2025-01-12,2025-01-12
763,59,1993,2025-01-12,292,17597.23,62843.65,25393.4,10507.0,7428.07,10461.16,10465.76,4.6,Closed,2025-01-12,2025-01-12
764,60,2021,2025-01-12,719,16924.41,64335.1,23101.6,12313.25,21902.42,-4259.01,-4263.63,-4.62,Closed,2025-01-12,2025-01-12
765,61,2075,2025-01-12,794,18835.75,61638.58,23285.7,12265.6,12423.98,7205.77,7207.94,2.17,Closed,2025-01-12,2025-01-12
766,62,2101,2025-01-12,956,17623.89,62755.01,22563.22,12657.56,9258.1,9321.79,9337.63,15.84,Closed,2025-01-12,2025-01-12
767,63,2136,2025-01-12,660,16800.89,65662.0,22059.6,11315.75,8317.23,9143.66,9160.02,16.36,Closed,2025-01-12,2025-01-12
768,64,2177,2025-01-12,785,15281.03,60484.14,23372.15,10040.41,5819.76,10246.27,10252.34,6.07,Closed,2025-01-12,2025-01-12
769,1,21,2025-01-13,529,19243.13,63113.22,22259.15,11546.48,2579.66,17192.47,17196.67,4.2,Closed,2025-01-13,2025-01-13
770,2,38,2025-01-13,713,17159.78,59975.27,19466.13,11583.39,11728.92,6143.86,6129.89,-13.97,Closed,2025-01-13,2025-01-13
771,3,91,2025-01-13,263,17524.92,64148.04,21967.22,11634.25,5676.77,12111.15,12109.17,-1.98,Closed,2025-01-13,2025-01-13
772,4,101,2025-01-13,551,18799.89,62075.86,21470.89,12322.86,11394.07,7956.82,7976.12,19.3,Closed,2025-01-13,2025-01-13
773,5,139,2025-01-13,286,17724.3,66957.25,22346.04,11067.79,2842.46,15167.84,15168.02,0.18,Closed,2025-01-13,2025-01-13
774,6,203,2025-01-13,376,16451.69,65076.75,26335.18,12052.16,333.14,16494.55,16476.12,-18.43,Closed,2025-01-13,2025-01-13
775,7,237,2025-01-13,924,16036.36,60924.08,20225.87,12493.74,15179.93,1780.43,1777.94,-2.49,Closed,2025-01-13,2025-01-13
776,8,267,2025-01-13,649,17234.53,63667.2,22454.02,11505.62,13633.16,4250.37,4251.33,0.96,Closed,2025-01-13,2025-01-13
777,9,303,2025-01-13,824,19260.4,63694.88,26863.42,11130.91,3723.58,16360.82,16347.17,-13.65,Closed,2025-01-13,2025-01-13
778,10,316,2025-01-13,581,16664.21,57998.38,24492.69,11582.61,11506.15,5739.06,5755.78,16.72,Closed,2025-01-13,2025-01-13
779,11,383,2025-01-13,596,17130.47,61218.31,22687.42,10751.37,10892.32,6834.15,6830.5,-3.65,Closed,2025-01-13,2025-01-13
780,12,410,2025-01-13,546,15814.91,58181.66,21594.43,13195.73,5206.7,11154.21,11161.37,7.16,Closed,2025-01-13,2025-01-13
781,13,445,2025-01-13,253,17496.9,58966.94,19683.6,11537.03,4459.4,13290.5,13302.07,11.57,Closed,2025-01-13,2025-01-13
