id,cashup_id,note,created_by,created_at
1293,633,Customer refund processed.,1932,2026-06-18 13:25:23.307715
1294,633,Customer refund processed.,1932,2026-06-18 13:25:23.307715
1295,634,Additional float added.,1971,2026-06-18 13:25:23.307715
1296,634,Customer refund processed.,1971,2026-06-18 13:25:23.307715
1297,634,Closing completed without issues.,1971,2026-06-18 13:25:23.307715
1298,635,Additional float added.,2010,2026-06-18 13:25:23.307715
1299,636,Additional float added.,2021,2026-06-18 13:25:23.307715
1300,636,Closing completed without issues.,2021,2026-06-18 13:25:23.307715
1301,636,Variance investigated.,2021,2026-06-18 13:25:23.307715
1302,637,Minor cash variance observed.,2051,2026-06-18 13:25:23.307715
1303,637,Customer refund processed.,2051,2026-06-18 13:25:23.307715
1304,638,Customer refund processed.,2100,2026-06-18 13:25:23.307715
1305,639,Manager approved closing balance.,2137,2026-06-18 13:25:23.307715
1306,639,Variance investigated.,2137,2026-06-18 13:25:23.307715
1307,639,Cash deposited to bank.,2137,2026-06-18 13:25:23.307715
1308,640,Minor cash variance observed.,2178,2026-06-18 13:25:23.307715
1309,640,Minor cash variance observed.,2178,2026-06-18 13:25:23.307715
1310,641,Cash deposited to bank.,27,2026-06-18 13:25:23.307715
1311,641,Cash deposited to bank.,27,2026-06-18 13:25:23.307715
1312,642,Daily reconciliation completed.,46,2026-06-18 13:25:23.307715
1313,642,Customer refund processed.,46,2026-06-18 13:25:23.307715
1314,643,Additional float added.,95,2026-06-18 13:25:23.307715
1315,644,Additional float added.,129,2026-06-18 13:25:23.307715
1316,644,Cash verified successfully.,129,2026-06-18 13:25:23.307715
1317,645,Closing completed without issues.,163,2026-06-18 13:25:23.307715
1318,645,Daily reconciliation completed.,163,2026-06-18 13:25:23.307715
1319,645,Customer refund processed.,163,2026-06-18 13:25:23.307715
1320,646,Cash verified successfully.,187,2026-06-18 13:25:23.307715
1321,646,Minor cash variance observed.,187,2026-06-18 13:25:23.307715
1322,647,Customer refund processed.,241,2026-06-18 13:25:23.307715
1323,647,Closing completed without issues.,241,2026-06-18 13:25:23.307715
1324,647,Variance investigated.,241,2026-06-18 13:25:23.307715
1325,648,Manager approved closing balance.,243,2026-06-18 13:25:23.307715
1326,648,Cash verified successfully.,243,2026-06-18 13:25:23.307715
1327,648,Manager approved closing balance.,243,2026-06-18 13:25:23.307715
1328,649,Additional float added.,279,2026-06-18 13:25:23.307715
1329,649,Cash verified successfully.,279,2026-06-18 13:25:23.307715
1330,649,Manager approved closing balance.,279,2026-06-18 13:25:23.307715
1331,650,PDQ totals reconciled.,344,2026-06-18 13:25:23.307715
1332,651,Closing completed without issues.,364,2026-06-18 13:25:23.307715
1333,651,Closing completed without issues.,364,2026-06-18 13:25:23.307715
1334,651,Customer refund processed.,364,2026-06-18 13:25:23.307715
1335,652,Cash verified successfully.,402,2026-06-18 13:25:23.307715
1336,652,Daily reconciliation completed.,402,2026-06-18 13:25:23.307715
1337,652,Manager approved closing balance.,402,2026-06-18 13:25:23.307715
1338,653,Additional float added.,427,2026-06-18 13:25:23.307715
1339,653,Closing completed without issues.,427,2026-06-18 13:25:23.307715
1340,653,Closing completed without issues.,427,2026-06-18 13:25:23.307715
1341,654,Minor cash variance observed.,466,2026-06-18 13:25:23.307715
1342,654,Daily reconciliation completed.,466,2026-06-18 13:25:23.307715
1343,655,Variance investigated.,512,2026-06-18 13:25:23.307715
1344,656,Customer refund processed.,532,2026-06-18 13:25:23.307715
1345,656,Closing completed without issues.,532,2026-06-18 13:25:23.307715
1346,657,Cash deposited to bank.,552,2026-06-18 13:25:23.307715
1347,657,PDQ totals reconciled.,552,2026-06-18 13:25:23.307715
1348,657,Minor cash variance observed.,552,2026-06-18 13:25:23.307715
1349,658,Manager approved closing balance.,600,2026-06-18 13:25:23.307715
1350,659,Variance investigated.,623,2026-06-18 13:25:23.307715
1351,659,Customer refund processed.,623,2026-06-18 13:25:23.307715
1352,660,Minor cash variance observed.,647,2026-06-18 13:25:23.307715
1353,660,Cash deposited to bank.,647,2026-06-18 13:25:23.307715
1354,660,Cash deposited to bank.,647,2026-06-18 13:25:23.307715
1355,661,Additional float added.,711,2026-06-18 13:25:23.307715
1356,661,PDQ totals reconciled.,711,2026-06-18 13:25:23.307715
1357,661,Daily reconciliation completed.,711,2026-06-18 13:25:23.307715
1358,662,Additional float added.,747,2026-06-18 13:25:23.307715
1359,662,PDQ totals reconciled.,747,2026-06-18 13:25:23.307715
1360,663,Manager approved closing balance.,776,2026-06-18 13:25:23.307715
1361,664,Additional float added.,809,2026-06-18 13:25:23.307715
1362,665,Additional float added.,829,2026-06-18 13:25:23.307715
1363,666,Closing completed without issues.,872,2026-06-18 13:25:23.307715
1364,667,Closing completed without issues.,909,2026-06-18 13:25:23.307715
1365,667,Minor cash variance observed.,909,2026-06-18 13:25:23.307715
1366,667,Variance investigated.,909,2026-06-18 13:25:23.307715
1367,668,Cash deposited to bank.,930,2026-06-18 13:25:23.307715
1368,668,Cash deposited to bank.,930,2026-06-18 13:25:23.307715
1369,668,Manager approved closing balance.,930,2026-06-18 13:25:23.307715
1370,669,Manager approved closing balance.,971,2026-06-18 13:25:23.307715
1371,669,Closing completed without issues.,971,2026-06-18 13:25:23.307715
1372,669,Variance investigated.,971,2026-06-18 13:25:23.307715
1373,670,Minor cash variance observed.,996,2026-06-18 13:25:23.307715
1374,671,Manager approved closing balance.,1033,2026-06-18 13:25:23.307715
1375,672,Additional float added.,1056,2026-06-18 13:25:23.307715
1376,673,Closing completed without issues.,1091,2026-06-18 13:25:23.307715
1377,674,Daily reconciliation completed.,1143,2026-06-18 13:25:23.307715
1378,674,Closing completed without issues.,1143,2026-06-18 13:25:23.307715
1379,674,Additional float added.,1143,2026-06-18 13:25:23.307715
1380,675,Manager approved closing balance.,1150,2026-06-18 13:25:23.307715
1381,675,Daily reconciliation completed.,1150,2026-06-18 13:25:23.307715
1382,675,Minor cash variance observed.,1150,2026-06-18 13:25:23.307715
1383,676,Cash deposited to bank.,1206,2026-06-18 13:25:23.307715
1384,677,Additional float added.,1227,2026-06-18 13:25:23.307715
1385,677,Variance investigated.,1227,2026-06-18 13:25:23.307715
1386,678,Customer refund processed.,1268,2026-06-18 13:25:23.307715
1387,678,Daily reconciliation completed.,1268,2026-06-18 13:25:23.307715
1388,679,Manager approved closing balance.,1293,2026-06-18 13:25:23.307715
1389,680,Minor cash variance observed.,1341,2026-06-18 13:25:23.307715
1390,680,Additional float added.,1341,2026-06-18 13:25:23.307715
1391,681,Variance investigated.,1360,2026-06-18 13:25:23.307715
1392,681,Closing completed without issues.,1360,2026-06-18 13:25:23.307715
1393,682,Variance investigated.,1414,2026-06-18 13:25:23.307715
1394,683,Daily reconciliation completed.,1422,2026-06-18 13:25:23.307715
1395,683,Manager approved closing balance.,1422,2026-06-18 13:25:23.307715
1396,683,Manager approved closing balance.,1422,2026-06-18 13:25:23.307715
1397,684,Variance investigated.,1457,2026-06-18 13:25:23.307715
1398,684,Cash verified successfully.,1457,2026-06-18 13:25:23.307715
1399,685,Variance investigated.,1490,2026-06-18 13:25:23.307715
1400,686,Cash deposited to bank.,1530,2026-06-18 13:25:23.307715
1401,687,Manager approved closing balance.,1546,2026-06-18 13:25:23.307715
1402,688,PDQ totals reconciled.,1591,2026-06-18 13:25:23.307715
1403,688,Closing completed without issues.,1591,2026-06-18 13:25:23.307715
1404,689,Cash deposited to bank.,1650,2026-06-18 13:25:23.307715
1405,689,Minor cash variance observed.,1650,2026-06-18 13:25:23.307715
1406,689,Cash deposited to bank.,1650,2026-06-18 13:25:23.307715
1407,690,Variance investigated.,1680,2026-06-18 13:25:23.307715
1408,691,Manager approved closing balance.,1695,2026-06-18 13:25:23.307715
1409,691,Cash deposited to bank.,1695,2026-06-18 13:25:23.307715
1410,692,Variance investigated.,1756,2026-06-18 13:25:23.307715
1411,692,Minor cash variance observed.,1756,2026-06-18 13:25:23.307715
1412,692,Variance investigated.,1756,2026-06-18 13:25:23.307715
1413,693,Manager approved closing balance.,1787,2026-06-18 13:25:23.307715
1414,693,Daily reconciliation completed.,1787,2026-06-18 13:25:23.307715
1415,693,Daily reconciliation completed.,1787,2026-06-18 13:25:23.307715
1416,694,Manager approved closing balance.,1809,2026-06-18 13:25:23.307715
1417,695,Daily reconciliation completed.,1848,2026-06-18 13:25:23.307715
1418,695,Daily reconciliation completed.,1848,2026-06-18 13:25:23.307715
1419,695,Closing completed without issues.,1848,2026-06-18 13:25:23.307715
1420,696,Cash verified successfully.,1899,2026-06-18 13:25:23.307715
1421,696,Cash verified successfully.,1899,2026-06-18 13:25:23.307715
1422,696,Minor cash variance observed.,1899,2026-06-18 13:25:23.307715
1423,697,Daily reconciliation completed.,1915,2026-06-18 13:25:23.307715
1424,698,PDQ totals reconciled.,1973,2026-06-18 13:25:23.307715
1425,698,Daily reconciliation completed.,1973,2026-06-18 13:25:23.307715
1426,699,Daily reconciliation completed.,2007,2026-06-18 13:25:23.307715
1427,699,Cash verified successfully.,2007,2026-06-18 13:25:23.307715
1428,700,Variance investigated.,2038,2026-06-18 13:25:23.307715
1429,700,Cash deposited to bank.,2038,2026-06-18 13:25:23.307715
1430,701,Cash deposited to bank.,2075,2026-06-18 13:25:23.307715
1431,701,Additional float added.,2075,2026-06-18 13:25:23.307715
1432,701,PDQ totals reconciled.,2075,2026-06-18 13:25:23.307715
1433,702,Customer refund processed.,2107,2026-06-18 13:25:23.307715
1434,702,Cash deposited to bank.,2107,2026-06-18 13:25:23.307715
1435,702,Additional float added.,2107,2026-06-18 13:25:23.307715
1436,703,Cash verified successfully.,2118,2026-06-18 13:25:23.307715
1437,704,Additional float added.,2175,2026-06-18 13:25:23.307715
1438,705,Additional float added.,17,2026-06-18 13:25:23.307715
1439,705,Additional float added.,17,2026-06-18 13:25:23.307715
1440,706,Closing completed without issues.,61,2026-06-18 13:25:23.307715
1441,707,Manager approved closing balance.,99,2026-06-18 13:25:23.307715
1442,707,Closing completed without issues.,99,2026-06-18 13:25:23.307715
1443,707,Closing completed without issues.,99,2026-06-18 13:25:23.307715
1444,708,Closing completed without issues.,136,2026-06-18 13:25:23.307715
1445,708,Customer refund processed.,136,2026-06-18 13:25:23.307715
1446,708,Manager approved closing balance.,136,2026-06-18 13:25:23.307715
1447,709,Variance investigated.,140,2026-06-18 13:25:23.307715
1448,709,Variance investigated.,140,2026-06-18 13:25:23.307715
1449,710,Closing completed without issues.,176,2026-06-18 13:25:23.307715
1450,711,Additional float added.,216,2026-06-18 13:25:23.307715
1451,712,Cash deposited to bank.,247,2026-06-18 13:25:23.307715
1452,713,PDQ totals reconciled.,287,2026-06-18 13:25:23.307715
1453,713,Manager approved closing balance.,287,2026-06-18 13:25:23.307715
1454,714,Cash verified successfully.,334,2026-06-18 13:25:23.307715
1455,715,Customer refund processed.,378,2026-06-18 13:25:23.307715
1456,715,Daily reconciliation completed.,378,2026-06-18 13:25:23.307715
1457,716,PDQ totals reconciled.,393,2026-06-18 13:25:23.307715
1458,716,Manager approved closing balance.,393,2026-06-18 13:25:23.307715
1459,717,Daily reconciliation completed.,430,2026-06-18 13:25:23.307715
1460,717,Closing completed without issues.,430,2026-06-18 13:25:23.307715
1461,718,Manager approved closing balance.,465,2026-06-18 13:25:23.307715
1462,719,Variance investigated.,517,2026-06-18 13:25:23.307715
1463,719,Additional float added.,517,2026-06-18 13:25:23.307715
1464,720,Cash deposited to bank.,531,2026-06-18 13:25:23.307715
1465,720,Additional float added.,531,2026-06-18 13:25:23.307715
1466,721,Minor cash variance observed.,577,2026-06-18 13:25:23.307715
1467,722,Variance investigated.,587,2026-06-18 13:25:23.307715
1468,722,Additional float added.,587,2026-06-18 13:25:23.307715
1469,723,PDQ totals reconciled.,640,2026-06-18 13:25:23.307715
1470,724,Closing completed without issues.,648,2026-06-18 13:25:23.307715
1471,724,Cash verified successfully.,648,2026-06-18 13:25:23.307715
1472,724,Cash verified successfully.,648,2026-06-18 13:25:23.307715
1473,725,Additional float added.,716,2026-06-18 13:25:23.307715
1474,725,Daily reconciliation completed.,716,2026-06-18 13:25:23.307715
1475,726,Additional float added.,727,2026-06-18 13:25:23.307715
1476,726,Cash deposited to bank.,727,2026-06-18 13:25:23.307715
1477,726,Variance investigated.,727,2026-06-18 13:25:23.307715
1478,727,Minor cash variance observed.,763,2026-06-18 13:25:23.307715
1479,728,Manager approved closing balance.,794,2026-06-18 13:25:23.307715
1480,728,Cash deposited to bank.,794,2026-06-18 13:25:23.307715
1481,729,Closing completed without issues.,829,2026-06-18 13:25:23.307715
1482,729,Customer refund processed.,829,2026-06-18 13:25:23.307715
1483,729,Closing completed without issues.,829,2026-06-18 13:25:23.307715
1484,730,Customer refund processed.,871,2026-06-18 13:25:23.307715
1485,731,Daily reconciliation completed.,899,2026-06-18 13:25:23.307715
1486,732,PDQ totals reconciled.,930,2026-06-18 13:25:23.307715
1487,732,Closing completed without issues.,930,2026-06-18 13:25:23.307715
1488,732,Variance investigated.,930,2026-06-18 13:25:23.307715
1489,733,Minor cash variance observed.,966,2026-06-18 13:25:23.307715
1490,733,Customer refund processed.,966,2026-06-18 13:25:23.307715
1491,734,Additional float added.,991,2026-06-18 13:25:23.307715
1492,734,Variance investigated.,991,2026-06-18 13:25:23.307715
1493,734,Cash deposited to bank.,991,2026-06-18 13:25:23.307715
1494,735,Daily reconciliation completed.,1026,2026-06-18 13:25:23.307715
1495,735,Minor cash variance observed.,1026,2026-06-18 13:25:23.307715
1496,735,Manager approved closing balance.,1026,2026-06-18 13:25:23.307715
1497,736,Customer refund processed.,1052,2026-06-18 13:25:23.307715
1498,737,Closing completed without issues.,1097,2026-06-18 13:25:23.307715
1499,737,Variance investigated.,1097,2026-06-18 13:25:23.307715
1500,738,Manager approved closing balance.,1145,2026-06-18 13:25:23.307715
1501,738,PDQ totals reconciled.,1145,2026-06-18 13:25:23.307715
1502,739,Variance investigated.,1166,2026-06-18 13:25:23.307715
1503,739,Customer refund processed.,1166,2026-06-18 13:25:23.307715
1504,739,Variance investigated.,1166,2026-06-18 13:25:23.307715
1505,740,Cash verified successfully.,1204,2026-06-18 13:25:23.307715
1506,741,Manager approved closing balance.,1212,2026-06-18 13:25:23.307715
1507,742,Closing completed without issues.,1263,2026-06-18 13:25:23.307715
1508,742,Additional float added.,1263,2026-06-18 13:25:23.307715
1509,742,Variance investigated.,1263,2026-06-18 13:25:23.307715
1510,743,Manager approved closing balance.,1281,2026-06-18 13:25:23.307715
1511,743,Daily reconciliation completed.,1281,2026-06-18 13:25:23.307715
1512,744,Manager approved closing balance.,1325,2026-06-18 13:25:23.307715
1513,744,Closing completed without issues.,1325,2026-06-18 13:25:23.307715
1514,744,Daily reconciliation completed.,1325,2026-06-18 13:25:23.307715
1515,745,Manager approved closing balance.,1361,2026-06-18 13:25:23.307715
1516,745,Customer refund processed.,1361,2026-06-18 13:25:23.307715
1517,746,Cash deposited to bank.,1382,2026-06-18 13:25:23.307715
1518,746,Daily reconciliation completed.,1382,2026-06-18 13:25:23.307715
1519,746,Closing completed without issues.,1382,2026-06-18 13:25:23.307715
1520,747,Variance investigated.,1427,2026-06-18 13:25:23.307715
1521,747,Variance investigated.,1427,2026-06-18 13:25:23.307715
1522,747,Additional float added.,1427,2026-06-18 13:25:23.307715
1523,748,Daily reconciliation completed.,1459,2026-06-18 13:25:23.307715
1524,748,Cash deposited to bank.,1459,2026-06-18 13:25:23.307715
1525,748,Additional float added.,1459,2026-06-18 13:25:23.307715
1526,749,Closing completed without issues.,1505,2026-06-18 13:25:23.307715
1527,750,Minor cash variance observed.,1518,2026-06-18 13:25:23.307715
1528,750,Customer refund processed.,1518,2026-06-18 13:25:23.307715
1529,751,Cash deposited to bank.,1573,2026-06-18 13:25:23.307715
1530,751,Cash verified successfully.,1573,2026-06-18 13:25:23.307715
